Index,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
8,57950.62170700001,19.675,0.969,49,48,o,0,0.75,8.46353,-42.61837,8661.45,3945.34,3.95,2.87,-86.1,-0.431,18.02,18.8,01a57950o0779o
9,57950.629988,17.605,0.443,330,146,o,0,1.33,8.46353,-42.61837,8667.93,3797.43,4.12,2.88,-88.8,-0.445,16.31,16.77,01a57950o0796o
10,57952.59691,19.455,0.818,60,49,o,0,1.07,8.46353,-42.61837,1120.3,6815.02,2.74,2.44,33.2,-0.467,17.64,18.91,02a57952o0067o
11,57952.605233,18.403,0.451,158,71,o,0,1.45,8.46353,-42.61837,1133.91,6853.86,2.63,2.29,34.9,-0.495,17.27,18.77,02a57952o0084o
12,57952.628211,18.471,0.5589999999999999,148,83,o,0,1.0,8.46353,-42.61837,1055.41,6895.73,3.27,2.92,29.5,-0.459,17.57,19.6,02a57952o0131o
29,57968.535375,21.17,0.7659999999999999,12,10,o,0,1.29,8.46353,-42.61837,3537.12,7338.78,2.0,1.92,27.4,-0.481,19.56,20.74,02a57968o0594o
