Index,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
14,58067.470915,16.553,0.935,868,812,o,0,0.18,66.23576,-17.81005,3784.8,10528.7,3.05,2.85,-71.7,-0.441,18.69,20.08,01a58067o0621o
28,58073.46038200001,20.965,0.578,15,9,c,0,1.92,66.23576,-17.81005,618.18,1665.12,3.15,2.67,47.5,-0.455,19.73,21.71,02a58073o0266c
40,58081.41213,20.168,0.28600000000000003,31,9,c,0,1.62,66.23576,-17.81005,6823.2,1327.45,3.1,2.56,50.8,-0.4270000000000001,19.66,21.57,02a58081o0307c
41,58081.428111,19.55,0.16699999999999998,55,9,c,0,1.08,66.23576,-17.81005,6764.66,1251.97,3.1,2.52,49.6,-0.421,19.67,21.62,02a58081o0342c
42,58081.43679299999,19.513,0.16699999999999998,57,10,c,0,1.23,66.23576,-17.81005,6743.16,1369.69,3.05,2.49,49.3,-0.426,19.69,21.62,02a58081o0361c
43,58091.390872,19.616,0.7440000000000001,52,38,o,0,0.84,66.23576,-17.81005,6842.0,9595.19,3.52,2.86,-84.0,-0.44,18.2,18.85,01a58091o0425o
45,58091.40714,19.469,0.6709999999999999,59,40,o,0,1.33,66.23576,-17.81005,6816.64,9492.5,3.69,3.33,-85.3,-0.426,18.1,18.86,01a58091o0459o
47,58091.417014,18.97,0.384,94,36,o,0,1.16,66.23576,-17.81005,3631.26,755.99,3.43,3.04,-88.3,-0.419,18.15,18.98,01a58091o0480o
48,58091.420176,19.61,0.716,52,37,o,0,1.24,66.23576,-17.81005,6883.39,9402.74,3.78,3.16,-83.8,-0.421,18.12,18.87,01a58091o0486o
50,58095.408548,20.602,0.7140000000000001,21,15,o,0,1.4,66.23576,-17.81005,6822.91,1502.51,3.32,2.91,-88.9,-0.436,19.12,20.56,01a58095o0496o
51,58095.420913,20.193,0.453,30,14,o,0,1.66,66.23576,-17.81005,6775.89,1473.11,3.28,2.84,-88.6,-0.431,19.11,20.56,01a58095o0523o
53,58097.407001,20.123,0.289,32,9,o,0,1.7,66.23576,-17.81005,4906.98,9165.32,2.36,2.25,32.3,-0.455,19.61,21.03,02a58097o0439o
54,58097.412484,21.078000000000007,0.672,14,9,o,0,1.45,66.23576,-17.81005,4888.17,9127.69,2.3,2.18,33.2,-0.456,19.59,21.01,02a58097o0451o
55,58097.42346000001,20.511,0.425,23,10,o,0,1.67,66.23576,-17.81005,4945.47,9205.49,2.42,2.4,54.9,-0.434,19.52,20.89,02a58097o0475o
56,58097.431217,20.284,0.376,28,10,o,0,1.77,66.23576,-17.81005,4965.35,9088.3,2.4,2.3,42.3,-0.444,19.58,20.91,02a58097o0492o
58,58099.409181,20.347,0.7,26,18,o,0,1.18,66.23576,-17.81005,5003.57,1931.53,4.18,3.72,-88.7,-0.395,18.92,20.69,01a58099o0496o
60,58099.422017,20.253,0.484,29,14,o,0,1.37,66.23576,-17.81005,4937.99,2023.15,3.49,3.12,83.2,-0.416,19.08,20.68,01a58099o0524o
137,58134.401792,19.803,0.23,44,10,c,0,1.08,66.23576,-17.81005,1482.57,882.4,2.81,2.45,47.9,-0.489,19.7,21.71,02a58134o0439c
138,58134.41184,20.544,0.438,22,10,c,0,1.39,66.23576,-17.81005,1540.33,960.67,3.03,2.68,47.3,-0.447,19.58,21.68,02a58134o0460c
139,58134.42183099999,20.219,0.409,30,12,c,0,0.86,66.23576,-17.81005,1560.17,842.12,3.16,2.8,44.3,-0.442,19.55,21.62,02a58134o0481c
146,58135.364349,16.352999999999998,0.388,1044,405,o,0,0.24,66.23576,-17.81005,8392.74,10518.61,5.85,4.36,-75.3,-0.32,19.09,21.08,01a58135o0367o
160,58145.325473,14.244000000000002,0.447,7281,3254,o,0,0.25,66.23576,-17.81005,4460.19,7912.08,11.42,3.13,-72.3,-0.155,15.75,17.08,02a58145o0273o
207,58161.294219,20.737,0.545,18,10,c,0,1.28,66.23576,-17.81005,355.81,505.81,2.98,2.39,36.5,-0.5,19.79,21.66,02a58161o0187c
210,58161.304889,21.203000000000007,0.957,12,12,c,0,0.89,66.23576,-17.81005,9928.93,549.37,2.89,2.66,30.0,-0.443,19.74,21.68,02a58161o0210c
211,58161.30765800001,21.4,0.985,10,10,c,0,1.48,66.23576,-17.81005,3746.64,10207.47,2.68,2.34,6.9,-0.462,19.76,21.62,02a58161o0216c
212,58161.310886,20.388,0.48,25,12,c,0,0.87,66.23576,-17.81005,395.97,545.42,3.02,2.48,42.0,-0.508,19.74,21.6,02a58161o0223c
215,58161.319256,21.131,0.706,13,9,c,0,1.64,66.23576,-17.81005,416.06,426.01,2.98,2.46,40.7,-0.511,19.72,21.57,02a58161o0241c
216,58161.321537,20.621,0.5529999999999999,20,11,c,0,1.72,66.23576,-17.81005,9968.23,587.35,2.89,2.67,33.5,-0.441,19.74,21.6,02a58161o0246c
223,58180.23903200001,15.659,1.0,1979,1979,o,0,1.0,66.23576,-17.81005,10066.43,9541.97,4.78,3.39,-76.5,-0.386,13.52,14.73,01a58180o0045o
