Index,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,57819.341755,19.582,0.971,53,52,o,0,2.08,86.69696,-16.78342,4735.65,7448.19,3.52,3.45,30.3,-0.461,18.41,19.32,02a57819o0119o
11,57827.310958,19.418,0.61,62,38,o,0,1.45,86.69696,-16.78342,4336.13,5647.17,3.78,3.6,71.9,-0.438,17.99,18.82,02a57827o0134o
22,57839.261839,20.26,0.8809999999999999,29,25,c,0,1.63,86.69696,-16.78342,3906.94,6900.17,4.04,3.88,62.2,-0.387,18.76,20.55,02a57839o0086c
24,57839.291386,19.155,0.339,79,27,c,0,1.59,86.69696,-16.78342,3982.8,6860.66,4.13,4.0,66.1,-0.376,18.64,20.43,02a57839o0142c
31,57847.235613,18.469,0.382,149,57,c,0,1.38,86.69696,-16.78342,4631.87,7000.41,3.73,3.62,11.8,-0.44,18.0,18.9,02a57847o0018c
35,57859.239071,17.493,0.131,365,48,o,0,1.57,86.69696,-16.78342,2511.68,5462.58,3.7,3.51,34.7,-0.4320000000000001,17.83,18.59,02a57859o0049o
36,57859.249796,17.555,0.125,345,43,o,0,0.88,86.69696,-16.78342,2492.6,5422.96,3.7,3.51,60.7,-0.444,18.08,19.03,02a57859o0071o
37,57859.264028,17.195999999999998,0.081,480,39,o,0,1.66,86.69696,-16.78342,2549.71,5497.83,3.67,3.4,77.3,-0.463,18.06,19.03,02a57859o0100o
48,58004.573649,18.165,0.17,197,34,o,0,1.77,86.69696,-16.78342,2748.13,2754.12,3.33,3.13,67.0,-0.428,18.46,19.36,01a58004o0135o
49,58004.58055599999,19.184,0.409,77,32,o,0,1.71,86.69696,-16.78342,2722.39,2701.19,3.38,3.13,75.9,-0.425,18.5,19.43,01a58004o0150o
50,58004.587456,19.434,0.479,61,29,o,0,1.96,86.69696,-16.78342,2771.34,2764.51,3.33,3.23,37.7,-0.408,18.47,19.49,01a58004o0165o
51,58004.594335,19.093,0.324,84,27,o,0,1.97,86.69696,-16.78342,2786.26,2635.27,3.34,2.98,84.9,-0.4320000000000001,18.55,19.54,01a58004o0180o
52,58011.624535,20.124,0.7040000000000001,32,23,o,0,1.63,86.69696,-16.78342,109.82,2286.64,3.04,2.77,75.0,-0.473,19.17,20.49,01a58011o0867o
54,58011.635603,19.448,0.642,60,39,o,0,1.15,86.69696,-16.78342,9726.81,2209.31,3.6,3.31,-22.0,-0.415,18.36,19.3,01a58011o0891o
55,58011.64021799999,18.777,0.638,112,71,o,0,1.22,86.69696,-16.78342,144.16,2327.66,3.07,2.64,80.4,-0.4970000000000001,17.78,18.18,01a58011o0901o
56,58011.640677,19.039,0.979,88,86,o,0,1.37,86.69696,-16.78342,9706.52,2169.77,5.01,3.51,-3.2,-0.34600000000000003,17.24,17.99,01a58011o0902o
65,58015.60771,18.258,0.134,181,24,o,0,2.12,86.69696,-16.78342,6236.52,9932.91,4.78,3.61,-3.2,-0.381,18.79,20.56,01a58015o0510o
66,58015.60954299999,18.672,0.204,123,25,o,0,1.81,86.69696,-16.78342,1637.64,282.2,5.57,3.86,1.9,-0.349,18.69,20.6,01a58015o0514o
67,58015.61551799999,19.134,0.251,81,20,o,0,1.82,86.69696,-16.78342,6218.68,9893.34,3.26,3.02,-81.4,-0.438,19.1,20.52,01a58015o0527o
71,58015.629796,19.769,0.5489999999999999,45,25,o,0,1.76,86.69696,-16.78342,1686.75,205.64,3.69,3.43,66.1,-0.418,19.0,20.51,01a58015o0558o
