Index,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
21,57883.527195,20.432,0.982,24,24,o,0,1.13,270.13032000000004,2.43182,7013.44,5539.94,2.41,2.13,44.9,-0.524,18.6,19.09,02a57883o0564o
23,57884.4431,19.355,0.436,66,29,o,0,1.07,270.13032000000004,2.43182,6798.2,6344.64,2.24,1.93,51.3,-0.5579999999999999,18.48,18.7,02a57884o0235o
24,57884.456783,19.211,0.32299999999999995,75,24,o,0,0.9,270.13032000000004,2.43182,6825.35,6382.77,2.23,1.97,54.0,-0.5589999999999999,18.43,18.79,02a57884o0260o
25,57884.464613,19.271,0.409,71,29,o,0,1.2,270.13032000000004,2.43182,6765.12,6307.31,2.16,1.91,50.6,-0.5589999999999999,18.57,18.82,02a57884o0275o
26,57884.473253,19.023,0.273,89,24,o,0,0.91,270.13032000000004,2.43182,6747.82,6423.37,2.1,1.84,49.9,-0.565,18.57,18.86,02a57884o0291o
27,57884.490372,19.614,0.528,52,27,o,0,1.12,270.13032000000004,2.43182,6779.21,6367.48,2.37,1.99,49.0,-0.5529999999999999,18.52,18.87,02a57884o0322o
28,57886.577677,17.902,0.14,251,35,o,0,1.25,270.13032000000004,2.43182,7431.16,4181.62,4.12,3.17,-10.3,-0.464,18.25,19.01,01a57886o0731o
29,57886.58252,18.073,0.147,214,32,o,0,0.98,270.13032000000004,2.43182,7450.56,4239.29,3.17,2.78,-68.5,-0.502,18.4,19.02,01a57886o0741o
30,57886.602924,18.229,0.151,186,28,o,0,1.19,270.13032000000004,2.43182,7403.33,4242.09,3.22,2.81,-72.1,-0.499,18.37,19.0,01a57886o0783o
31,57886.60872,17.727999999999994,0.114,294,34,o,0,0.98,270.13032000000004,2.43182,7388.84,4384.16,3.3,2.91,-67.3,-0.499,18.36,18.99,01a57886o0795o
32,57888.609999,17.36,0.049,413,20,o,0,0.95,270.13032000000004,2.43182,2302.9,3768.13,2.34,2.26,-81.3,-0.434,18.83,19.41,02a57888o0119o
33,57888.62705900001,17.485,0.16899999999999998,368,62,o,0,0.9,270.13032000000004,2.43182,2321.77,3651.0,2.31,2.27,-69.5,-0.415,17.62,17.55,02a57888o0150o
34,57892.572397,16.695,0.019,762,15,o,0,1.84,270.13032000000004,2.43182,1009.8,5574.42,2.18,2.0,-6.5,-0.507,19.58,20.68,02a57892o0633o
35,57892.58405,16.673,0.02,777,16,o,0,1.26,270.13032000000004,2.43182,994.93,5537.57,2.22,2.03,-13.9,-0.504,19.49,20.6,02a57892o0655o
36,57892.602501,16.745,0.021,728,15,o,0,1.65,270.13032000000004,2.43182,1056.19,5612.74,2.24,2.01,-7.4,-0.504,19.51,20.5,02a57892o0690o
37,57892.612714,16.741,0.027000000000000003,730,20,o,0,0.66,270.13032000000004,2.43182,1076.01,5494.83,2.22,1.97,-6.3,-0.502,19.4,20.26,02a57892o0709o
38,57894.611172,16.616,0.021,819,17,o,0,1.48,270.13032000000004,2.43182,8612.27,6711.25,3.25,2.88,-58.5,-0.473,19.21,20.47,01a57894o0164o
39,57897.602874,16.502,0.016,910,14,o,0,1.39,270.13032000000004,2.43182,5835.38,4092.93,3.28,2.82,-56.8,-0.464,19.32,20.97,01a57897o0712o
40,57897.618901,16.543,0.033,876,29,o,0,0.87,270.13032000000004,2.43182,5866.52,4190.08,3.29,2.76,-52.6,-0.471,18.51,19.17,01a57897o0744o
41,57898.598078,16.505,0.024,908,21,o,0,1.42,270.13032000000004,2.43182,9468.29,6429.46,4.65,3.15,-54.9,-0.474,19.06,20.72,01a57898o0566o
42,57898.614055,16.432000000000002,0.027000000000000003,971,26,o,0,1.22,270.13032000000004,2.43182,9500.03,6527.3,4.64,3.14,-56.2,-0.474,18.94,20.15,01a57898o0598o
43,57900.551778,16.155,0.011,1253,14,c,0,2.57,270.13032000000004,2.43182,2065.77,4038.62,2.64,2.33,10.1,-0.486,19.79,21.55,02a57900o0574c
44,57900.565863,16.16,0.012,1247,15,c,0,1.82,270.13032000000004,2.43182,2047.61,3999.55,2.62,2.32,10.6,-0.482,19.81,21.53,02a57900o0601c
45,57900.586639,16.224,0.013,1176,15,c,0,1.66,270.13032000000004,2.43182,2108.99,4077.13,2.64,2.38,9.6,-0.484,19.76,21.48,02a57900o0640c
46,57900.60029800001,16.213,0.012,1187,14,c,0,2.16,270.13032000000004,2.43182,2128.98,3958.51,2.68,2.43,8.2,-0.486,19.71,21.4,02a57900o0666c
47,57901.587241,16.489,0.023,922,21,o,0,1.28,270.13032000000004,2.43182,8787.81,6869.39,5.09,3.49,-52.2,-0.449,19.14,20.93,01a57901o0498o
48,57901.603263,16.505,0.024,908,22,o,0,1.41,270.13032000000004,2.43182,8819.15,6968.17,5.42,3.69,-54.6,-0.419,19.09,20.96,01a57901o0530o
49,57901.619435,16.47,0.043,938,40,o,0,1.37,270.13032000000004,2.43182,8770.66,6949.19,5.59,3.89,-50.6,-0.402,18.4,19.51,01a57901o0562o
50,57902.584368,16.511,0.025,903,22,o,0,1.16,270.13032000000004,2.43182,8557.56,5069.38,4.36,3.23,-54.5,-0.489,19.08,20.66,01a57902o0692o
51,57902.616881,16.457,0.025,949,23,o,0,1.43,270.13032000000004,2.43182,8540.79,5150.12,4.56,3.37,-54.5,-0.465,18.84,20.2,01a57902o0757o
52,57904.480635,16.258,0.011,1140,13,c,0,2.28,270.13032000000004,2.43182,9590.18,6022.29,3.0,2.69,-17.8,-0.39,19.72,21.59,02a57904o0287c
53,57904.496775,16.233,0.011,1166,13,c,0,2.05,270.13032000000004,2.43182,869.25,4386.5,2.84,2.7,-58.1,-0.389,19.7,21.57,02a57904o0318c
54,57904.516615,16.24,0.011,1158,13,c,0,1.9,270.13032000000004,2.43182,928.82,4462.3,2.86,2.67,-53.8,-0.389,19.7,21.57,02a57904o0354c
55,57904.528273,16.268,0.012,1130,14,c,0,1.29,270.13032000000004,2.43182,952.79,4349.12,2.99,2.78,-63.1,-0.388,19.62,21.56,02a57904o0377c
56,57904.550889,16.253,0.011,1145,13,c,0,2.17,270.13032000000004,2.43182,912.42,4407.21,2.86,2.66,-61.7,-0.385,19.69,21.55,02a57904o0420c
57,57905.591283,16.592,0.022,838,18,o,0,1.19,270.13032000000004,2.43182,6642.73,4754.11,3.44,2.85,-54.7,-0.4920000000000001,19.2,20.68,01a57905o0447o
58,57905.607346,16.617,0.025,819,20,o,0,1.14,270.13032000000004,2.43182,6595.8,4734.52,3.62,3.07,-44.5,-0.462,18.98,20.4,01a57905o0479o
59,57906.547312,16.642,0.022,800,18,o,0,1.15,270.13032000000004,2.43182,5756.42,6929.16,3.19,2.93,61.4,-0.443,19.15,20.74,01a57906o0544o
60,57906.563795,16.634,0.02,806,16,o,0,1.18,270.13032000000004,2.43182,5787.78,7032.36,3.12,2.86,63.1,-0.457,19.35,21.04,01a57906o0577o
61,57906.579855,16.579,0.018000000000000002,848,15,o,0,0.98,270.13032000000004,2.43182,5740.77,7015.92,3.09,2.88,70.4,-0.457,19.45,21.23,01a57906o0609o
62,57906.596391,16.625,0.023,813,19,o,0,1.08,270.13032000000004,2.43182,5736.05,7190.22,3.13,2.94,82.3,-0.451,19.13,20.74,01a57906o0642o
63,57908.509514,16.702,0.021,757,16,o,0,1.56,270.13032000000004,2.43182,3008.64,4986.0,2.67,2.54,-58.7,-0.43,19.15,20.12,02a57908o0523o
64,57908.518801,16.723,0.028,743,21,o,0,1.3,270.13032000000004,2.43182,2989.3,4945.84,3.12,2.99,-40.7,-0.433,18.88,20.11,02a57908o0540o
65,57908.536783,16.734,0.025,735,18,o,0,0.71,270.13032000000004,2.43182,3051.15,5024.9,2.71,2.55,-63.0,-0.433,19.33,20.51,02a57908o0575o
66,57908.554859,16.686,0.017,768,13,o,0,2.49,270.13032000000004,2.43182,3071.12,4908.36,2.66,2.52,-52.8,-0.444,19.28,20.37,02a57908o0608o
67,57908.565789,16.688,0.021,767,16,o,0,1.18,270.13032000000004,2.43182,3032.81,4963.85,2.78,2.65,-57.7,-0.441,19.2,20.42,02a57908o0628o
68,57909.533237,16.802,0.026,690,18,o,0,1.23,270.13032000000004,2.43182,6871.62,4010.78,3.02,2.83,59.9,-0.455,19.05,20.08,01a57909o0592o
69,57909.5492,16.836,0.026,669,18,o,0,0.97,270.13032000000004,2.43182,6902.47,4112.48,2.92,2.72,66.9,-0.475,19.2,20.3,01a57909o0624o
70,57909.56583300001,16.787,0.022,700,16,o,0,0.98,270.13032000000004,2.43182,6855.21,4099.56,3.02,2.79,70.5,-0.472,19.27,20.65,01a57909o0657o
71,57909.581974,16.845,0.024,664,16,o,0,1.15,270.13032000000004,2.43182,6845.08,4277.27,3.01,2.73,67.7,-0.473,19.29,20.58,01a57909o0689o
72,57910.490894,16.887999999999998,0.033,638,21,o,0,1.08,270.13032000000004,2.43182,8751.76,3810.25,3.25,2.96,48.8,-0.439,18.85,19.73,01a57910o0505o
73,57910.505924,16.936,0.032,610,19,o,0,1.27,270.13032000000004,2.43182,8778.31,3908.38,3.09,2.84,51.7,-0.451,18.87,19.72,01a57910o0535o
74,57910.521307,16.873,0.032,647,21,o,0,1.26,270.13032000000004,2.43182,8727.25,3894.97,3.27,3.06,64.4,-0.439,18.78,19.7,01a57910o0566o
75,57910.53625800001,16.985,0.068,584,40,o,0,1.14,270.13032000000004,2.43182,8716.91,4069.92,3.13,2.92,72.7,-0.455,18.17,18.7,01a57910o0596o
76,57912.475917,17.073,0.076,538,41,o,0,1.13,270.13032000000004,2.43182,6799.94,3533.69,2.15,2.04,-36.4,-0.4920000000000001,18.13,18.34,02a57912o0232o
77,57912.494278,16.899,0.16899999999999998,632,107,o,0,1.15,270.13032000000004,2.43182,3705.8,6796.29,2.21,2.15,-29.6,-0.454,17.14,17.6,02a57912o0267o
78,57912.50348200001,17.399,0.3,398,120,o,0,1.22,270.13032000000004,2.43182,3667.8,6852.74,2.33,2.24,-34.0,-0.482,17.08,17.42,02a57912o0285o
79,57916.516754,17.234,0.051,464,24,o,0,1.37,270.13032000000004,2.43182,2690.45,5921.82,2.3,2.18,-42.6,-0.463,18.67,19.09,02a57916o0240o
80,57916.534417,17.33,0.058,425,25,o,0,1.28,270.13032000000004,2.43182,2672.63,5882.82,2.09,2.01,-44.5,-0.479,18.64,19.05,02a57916o0271o
81,57916.566009,17.25,0.068,457,31,o,0,0.69,270.13032000000004,2.43182,2753.71,5839.51,2.16,2.11,16.9,-0.504,18.52,18.98,02a57916o0328o
82,57916.584027,17.245,0.065,459,30,o,0,1.02,270.13032000000004,2.43182,2717.17,5895.37,2.26,2.23,37.0,-0.5,18.4,18.86,02a57916o0364o
83,57917.546417,17.255,0.1,455,46,o,0,1.13,270.13032000000004,2.43182,7060.59,7029.46,3.03,2.86,-83.2,-0.48,18.43,19.2,01a57917o0502o
84,57917.562478,17.253,0.086,456,39,o,0,1.14,270.13032000000004,2.43182,7093.5,7127.51,2.95,2.8,-86.7,-0.495,18.55,19.18,01a57917o0534o
85,57917.578099,17.395,0.079,400,32,o,0,0.89,270.13032000000004,2.43182,7046.0,7104.13,2.96,2.82,-75.8,-0.484,18.72,19.48,01a57917o0565o
86,57917.593772,17.320999999999998,0.081,428,35,o,0,1.27,270.13032000000004,2.43182,7035.21,7274.01,3.04,2.86,-66.5,-0.482,18.6,19.37,01a57917o0596o
87,57918.53748300001,17.328,0.042,426,18,o,0,1.06,270.13032000000004,2.43182,6338.74,4477.71,2.95,2.74,-84.2,-0.473,18.98,20.04,01a57918o0599o
88,57918.554079,17.423,0.049,390,19,o,0,1.03,270.13032000000004,2.43182,6371.5,4578.0,3.07,2.85,-73.1,-0.458,18.89,19.96,01a57918o0632o
89,57918.57071,17.397000000000002,0.049,399,20,o,0,1.26,270.13032000000004,2.43182,6324.85,4560.96,2.92,2.72,-72.5,-0.478,18.88,19.8,01a57918o0665o
90,57918.58671799999,17.345,0.049,419,21,o,0,1.04,270.13032000000004,2.43182,6315.22,4730.89,3.04,2.77,-67.0,-0.462,18.77,19.75,01a57918o0697o
91,57919.47276,17.352999999999998,0.053,416,22,o,0,1.14,270.13032000000004,2.43182,6192.11,5586.11,5.36,3.2,0.5,-0.371,18.75,20.34,01a57919o0456o
92,57919.481374,17.438,0.048,384,18,o,0,1.21,270.13032000000004,2.43182,6216.17,5658.94,3.43,3.33,25.2,-0.4270000000000001,18.95,20.29,01a57919o0473o
93,57919.490562,17.264,0.047,451,21,o,0,0.95,270.13032000000004,2.43182,6163.74,5620.56,3.25,3.03,80.9,-0.444,19.01,20.25,01a57919o0491o
94,57919.49973500001,17.397000000000002,0.045,399,18,o,0,1.01,270.13032000000004,2.43182,6147.7,5772.43,3.04,2.88,81.6,-0.457,19.03,20.23,01a57919o0509o
95,57923.471438,17.081,0.136,534,73,o,0,0.85,270.13032000000004,2.43182,7019.21,6599.8,5.67,3.15,1.5,-0.373,18.06,19.79,01a57923o0460o
96,57923.480559,17.33,0.069,425,29,o,0,1.03,270.13032000000004,2.43182,7043.34,6675.83,4.62,3.08,2.8,-0.405,18.38,20.04,01a57923o0478o
97,57923.49022000001,17.284000000000002,0.047,443,21,o,0,0.86,270.13032000000004,2.43182,6988.83,6637.57,3.05,2.77,62.5,-0.459,19.0,20.42,01a57923o0497o
98,57923.499349,17.294,0.08,439,35,o,0,0.94,270.13032000000004,2.43182,6975.38,6790.32,3.03,2.76,60.5,-0.462,18.41,19.71,01a57923o0515o
99,57927.465865,17.325,0.031,427,13,o,0,1.05,270.13032000000004,2.43182,9053.34,5265.88,3.32,2.93,41.3,-0.452,19.43,21.22,01a57927o0433o
100,57927.474894000006,17.456,0.036000000000000004,378,14,o,0,1.15,270.13032000000004,2.43182,9077.23,5341.13,3.25,2.91,49.7,-0.453,19.44,21.14,01a57927o0451o
101,57927.484475,17.392,0.033,401,13,o,0,1.16,270.13032000000004,2.43182,9022.36,5302.47,3.22,2.87,54.6,-0.465,19.43,21.06,01a57927o0470o
102,57927.493551,17.406,0.036000000000000004,396,14,o,0,0.87,270.13032000000004,2.43182,9007.86,5455.22,3.13,2.86,55.4,-0.459,19.43,21.08,01a57927o0488o
103,57931.45552,17.496,0.045,364,16,o,0,1.14,270.13032000000004,2.43182,6694.4,6627.47,4.05,3.1,3.7,-0.41,19.19,21.02,01a57931o0437o
104,57931.464626,17.447,0.063,381,24,o,0,0.98,270.13032000000004,2.43182,6717.99,6703.42,3.81,3.06,4.4,-0.421,18.79,20.49,01a57931o0455o
105,57931.474252,17.41,0.032,395,13,o,0,1.24,270.13032000000004,2.43182,6663.92,6664.63,3.12,2.86,61.7,-0.456,19.37,21.04,01a57931o0474o
106,57931.483391,17.384,0.036000000000000004,404,14,o,0,0.91,270.13032000000004,2.43182,6649.77,6817.21,3.13,2.88,67.4,-0.455,19.39,21.1,01a57931o0492o
107,57935.413027,17.672,0.055,310,17,o,0,1.12,270.13032000000004,2.43182,8989.73,6750.55,4.65,3.19,0.3,-0.415,19.14,21.07,01a57935o0347o
108,57935.421548,17.663,0.057,312,18,o,0,0.86,270.13032000000004,2.43182,9013.27,6823.27,5.04,3.16,1.5,-0.405,19.13,21.08,01a57935o0364o
