Index,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58049.487973,20.281,0.344,28,10,c,0,1.46,57.52933,-35.00992,6009.46,4453.73,2.72,2.45,42.9,-0.438,19.52,21.14,02a58049o0458c
2,58049.502293,20.835,0.488,17,8,c,0,1.99,57.52933,-35.00992,4499.26,6031.01,2.51,2.35,36.7,-0.444,19.52,21.04,02a58049o0489c
3,58049.516853,17.822,0.046,270,12,c,0,3.66,57.52933,-35.00992,4516.28,5909.44,2.52,2.32,17.3,-0.4370000000000001,19.53,21.04,02a58049o0520c
20,58065.464486,0.0,0.0,0,0,o,0,-2.0,57.52933,-35.00992,5683.76,6382.36,2.53,2.37,69.4,-0.477,14.63,15.34,02a58065o0618o
32,58073.446151,21.322,0.789,11,8,c,0,1.14,57.52933,-35.00992,5692.87,3365.55,2.77,2.38,58.0,-0.407,19.65,21.61,02a58073o0236c
44,58081.404196,20.864,0.586,16,10,c,0,1.33,57.52933,-35.00992,4434.12,4889.32,2.59,2.37,40.6,-0.444,19.59,21.42,02a58081o0290c
46,58091.373401,19.425,0.695,62,43,o,0,1.04,57.52933,-35.00992,7353.96,5250.59,4.11,3.34,-86.0,-0.412,18.01,18.86,01a58091o0388o
48,58091.395231,19.074,0.41,85,35,o,0,1.24,57.52933,-35.00992,3295.59,5085.71,3.45,2.96,-88.2,-0.434,18.12,18.91,01a58091o0434o
50,58095.387027,19.72,0.329,47,15,o,0,1.52,57.52933,-35.00992,6409.86,5778.83,3.45,2.86,-86.1,-0.429,18.95,20.33,01a58095o0449o
51,58095.39389500001,19.907,0.417,40,16,o,0,1.52,57.52933,-35.00992,6431.14,5844.95,3.46,2.84,-83.4,-0.425,18.95,20.27,01a58095o0464o
52,58095.401224,20.504,0.856,23,20,o,0,0.99,57.52933,-35.00992,6388.39,5795.21,3.61,2.93,-87.9,-0.421,18.9,20.27,01a58095o0480o
53,58095.416333,19.797,0.407,44,18,o,0,1.25,57.52933,-35.00992,6364.27,5972.52,3.76,3.03,-85.0,-0.415,18.85,20.26,01a58095o0513o
54,58097.387353,18.954,0.118,95,11,o,0,1.37,57.52933,-35.00992,5623.44,4869.1,2.59,2.44,66.7,-0.441,19.29,20.67,02a58097o0396o
55,58097.394217,19.568,0.215,54,12,o,0,1.01,57.52933,-35.00992,5608.36,4830.1,2.46,2.34,65.6,-0.431,19.36,20.77,02a58097o0411o
56,58097.401063,18.882,0.104,102,11,o,0,1.52,57.52933,-35.00992,5671.05,4906.55,2.54,2.38,68.6,-0.44,19.35,20.78,02a58097o0426o
57,58097.407923,19.429,0.159,61,10,o,0,1.4,57.52933,-35.00992,5690.73,4790.87,2.43,2.28,71.8,-0.435,19.4,20.8,02a58097o0441o
58,58099.383951,18.911,0.217,99,22,o,0,0.97,57.52933,-35.00992,4623.09,6189.78,3.82,3.44,89.4,-0.396,18.8,20.33,01a58099o0441o
59,58099.390843,20.019,0.562,36,20,o,0,1.23,57.52933,-35.00992,4643.9,6255.97,4.18,3.77,-83.7,-0.383,18.73,20.33,01a58099o0456o
60,58099.397722,19.669,0.374,49,18,o,0,1.11,57.52933,-35.00992,4601.55,6207.03,3.66,3.21,-85.7,-0.408,18.89,20.38,01a58099o0471o
61,58099.404601,19.168,0.248,78,19,o,0,1.3,57.52933,-35.00992,4576.44,6348.58,4.04,3.47,88.2,-0.403,18.76,20.37,01a58099o0486o
62,58103.37258600001,18.808,0.166,109,18,o,0,0.69,57.52933,-35.00992,4510.52,5284.31,3.59,2.86,-87.7,-0.421,19.04,20.66,01a58103o0334o
63,58103.384951,19.666,0.332,49,16,o,0,1.1,57.52933,-35.00992,4537.43,5370.03,3.81,3.02,-88.3,-0.409,19.01,20.66,01a58103o0361o
64,58103.394569,18.953,0.17600000000000002,95,17,o,0,0.91,57.52933,-35.00992,4477.73,5331.68,3.66,2.91,-87.1,-0.416,18.99,20.61,01a58103o0382o
65,58103.395942,19.399,0.262,63,16,o,0,1.13,57.52933,-35.00992,4461.55,5454.95,3.68,2.93,-88.0,-0.414,19.0,20.65,01a58103o0385o
67,58111.355524,18.778,0.126,112,14,o,0,1.55,57.52933,-35.00992,6614.13,6487.39,3.65,2.92,-84.6,-0.421,19.07,20.6,01a58111o0370o
68,58111.360102,20.843000000000004,0.985,17,16,o,0,0.91,57.52933,-35.00992,6632.0,6544.01,3.76,2.99,-88.6,-0.42,19.04,20.66,01a58111o0380o
69,58111.361936,20.744,0.871,18,16,o,0,1.24,57.52933,-35.00992,6569.64,6473.92,3.81,3.11,-85.4,-0.411,19.03,20.69,01a58111o0384o
70,58111.367889,19.554,0.281,55,15,o,0,1.29,57.52933,-35.00992,6557.43,6614.56,3.82,3.17,-84.4,-0.414,19.04,20.73,01a58111o0397o
76,58117.362682000006,19.757,0.4970000000000001,45,23,o,0,1.23,57.52933,-35.00992,4482.26,6001.68,2.12,2.04,-88.1,-0.455,18.67,19.05,02a58117o0045o
