SURVEY: ATLAS
SNID: 2017cju
IACU: 2017cju
FILTERS: co
TYPE: 1
RA: 230.620417
DECL: 27.707189
PIXSIZE: 1.86
PEAKMJD: 57860.21899309987
REDSHIFT_HELIO: 0.071  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 112
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57816.642387 c NA 4.22280e+02 2.3556e+02 13.0 1 0
OBS: 57816.66442 c NA 2.75423e+03 1.1882e+03 49.4 1 0
OBS: 57824.573031 o NA 4.57088e+03 1.5004e+03 48.5 1 0
OBS: 57824.580944 o NA 3.37909e+03 1.2956e+03 48.5 1 0
OBS: 57824.589371 o NA 4.34510e+03 1.4451e+03 48.5 1 0
OBS: 57824.599209 o NA 2.86286e+03 1.1709e+03 48.3 1 0
OBS: 57828.620694 o NA 7.98730e+03 1.6252e+03 50.6 1 0
OBS: 57828.639317 o NA 5.81300e+03 1.6366e+03 51.1 1 0
OBS: 57832.620261 o NA 6.55843e+03 5.3284e+02 33.6 1 0
OBS: 57832.642603 o NA 5.83445e+03 5.6701e+02 36.1 1 0
OBS: 57844.597361 c NA 6.10942e+03 5.4782e+02 14.9 1 0
OBS: 57844.606901 c NA 6.51628e+03 4.7958e+02 15.0 1 0
OBS: 57844.632201 c NA 5.93745e+03 4.6729e+02 16.0 1 0
OBS: 57844.649191 c NA 8.68560e+03 4.1063e+03 68.9 1 0
OBS: 57852.47863 o NA 5.34564e+03 8.6232e+02 60.5 1 0
OBS: 57852.497691 o NA 5.07692e+03 7.1979e+02 59.2 1 0
OBS: 57852.508819 o NA 1.77501e+03 6.8958e+02 58.3 1 0
OBS: 57852.527481 o NA 5.89386e+03 7.6052e+02 57.5 1 0
OBS: 57852.548035 o NA 3.79140e+03 7.5472e+02 56.5 1 0
OBS: 57856.589317 o NA 3.58426e+03 1.1921e+03 95.9 1 0
OBS: 57857.601459 o NA 1.39316e+04 4.3287e+03 113.8 1 0
OBS: 57857.6184 o NA 4.56667e+03 1.4420e+03 58.1 1 0
OBS: 57858.609772 o NA 5.75970e+03 1.1210e+03 41.5 1 0
OBS: 57858.637371 o NA 4.23448e+03 1.8401e+03 70.5 1 0
OBS: 57861.639221 o NA 8.16582e+03 3.5823e+03 161.4 1 0
OBS: 57868.603056 c NA 8.13580e+02 2.6858e+02 26.9 1 0
OBS: 57868.616643 c NA 1.65196e+03 2.9552e+02 28.7 1 0
OBS: 57869.614429 o NA 1.62181e+03 5.4832e+02 31.9 1 0
OBS: 57869.627365 o NA 1.22574e+03 7.1712e+02 55.0 1 0
OBS: 57876.514982 o NA 7.82708e+02 2.6510e+02 24.0 1 0
OBS: 57876.550368 o NA 1.49142e+03 3.0565e+02 24.9 1 0
OBS: 57876.569209 o NA 1.22124e+03 2.8021e+02 25.9 1 0
OBS: 57876.590301 o NA 1.01298e+03 3.1281e+02 25.6 1 0
OBS: 57878.520404 o NA 1.63531e+03 4.5281e+02 30.2 1 0
OBS: 57878.551499 o NA 1.83992e+03 3.6626e+02 24.7 1 0
OBS: 57878.566773 o NA 1.29778e+03 3.2771e+02 24.0 1 0
OBS: 57881.455612 o NA 1.16520e+03 5.1776e+02 42.9 1 0
OBS: 57881.456122 o NA 8.92894e+02 5.1480e+02 42.9 1 0
