SURVEY: ATLAS
SNID: 2017byj
IACU: 2017byj
FILTERS: co
TYPE: 1
RA: 255.798833
DECL: 61.457261
PIXSIZE: 1.86
PEAKMJD: 57845.45999999996
REDSHIFT_HELIO: 0.02  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 100
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57816.611015 c NA 5.07692e+03 3.3886e+02 12.6 1 0
OBS: 57816.621508 c NA 4.24229e+03 3.6614e+02 12.8 1 0
OBS: 57816.641911 c NA 5.63897e+03 3.7638e+02 13.0 1 0
OBS: 57816.643378 c NA 5.35550e+03 3.7584e+02 13.0 1 0
OBS: 57816.666525 c NA 5.79696e+03 1.9705e+03 67.0 1 0
OBS: 57828.62167 o NA 2.17972e+03 7.7108e+02 51.5 1 0
OBS: 57828.645212 o NA 3.43558e+03 9.6272e+02 61.1 1 0
OBS: 57832.619752 o NA 2.67670e+03 4.6259e+02 33.1 1 0
OBS: 57832.632598 o NA 1.82810e+03 4.7416e+02 33.3 1 0
OBS: 57832.647082 o NA 2.68658e+03 5.4270e+02 43.7 1 0
OBS: 57842.642384 o NA 1.10662e+03 6.5994e+02 35.3 1 0
OBS: 57844.575268 c NA 8.61390e+02 3.6844e+02 14.5 1 0
OBS: 57844.589332 c NA 1.23367e+03 3.5222e+02 14.6 1 0
OBS: 57844.601867 c NA 1.72504e+03 3.5857e+02 15.0 1 0
OBS: 57844.624064 c NA 6.12632e+02 2.7936e+02 15.4 1 0
OBS: 57845.631105 o NA 1.72028e+03 6.2884e+02 21.1 1 0
OBS: 57849.600847 o NA 1.30257e+03 4.5923e+02 19.0 1 0
OBS: 57852.476222 o NA 1.92486e+03 7.2149e+02 61.7 1 0
OBS: 57852.477666 o NA 1.67032e+03 7.0915e+02 62.2 1 0
OBS: 57852.506771 o NA 2.17972e+03 7.3959e+02 60.8 1 0
OBS: 57852.5093 o NA 1.66878e+03 6.0022e+02 60.5 1 0
OBS: 57852.528494 o NA 1.23027e+03 5.8876e+02 60.8 1 0
OBS: 57856.5898 o NA 5.79162e+03 2.3624e+03 125.3 1 0
OBS: 57857.618881 o NA 2.81838e+03 1.5664e+03 63.1 1 0
OBS: 57858.61974 o NA 1.87413e+03 9.3484e+02 42.5 1 0
OBS: 57861.63728 o NA 7.29122e+03 4.3154e+03 129.4 1 0
OBS: 57862.632919 o NA 2.29721e+03 1.1793e+03 79.8 1 0
OBS: 57865.634174 o NA 9.61170e+03 4.1917e+03 140.0 1 0
OBS: 57868.589436 c NA 3.05633e+02 1.8238e+02 27.7 1 0
OBS: 57868.616122 c NA 9.75439e+02 2.6619e+02 29.5 1 0
OBS: 57868.629264 c NA 2.12814e+03 6.5175e+02 58.1 1 0
OBS: 57869.612496 o NA 2.40991e+03 5.8181e+02 33.1 1 0
OBS: 57869.623925 c NA 1.00462e+03 3.0895e+02 37.3 1 0
OBS: 57876.500167 o NA 5.74910e+02 2.4651e+02 23.9 1 0
OBS: 57876.529824 o NA 6.55843e+02 2.2808e+02 25.0 1 0
OBS: 57878.518912 o NA 1.02991e+03 3.9194e+02 28.1 1 0
OBS: 57881.42921 o NA 1.08443e+03 4.7853e+02 45.1 1 0
OBS: 57881.435517 o NA 1.31947e+03 4.9305e+02 45.3 1 0
OBS: 57881.456619 o NA 1.45211e+03 6.9563e+02 44.5 1 0
OBS: 57882.409651 o NA 1.36144e+03 6.3567e+02 53.0 1 0
OBS: 57886.519207 o NA 9.34975e+02 5.1502e+02 40.6 1 0
OBS: 57886.546179 o NA 1.32190e+03 6.0146e+02 42.3 1 0
