SURVEY: ATLAS
SNID: 2017bcd
IACU: 2017bcd
FILTERS: co
TYPE: 1
RA: 134.6985
DECL: 1.84295
PIXSIZE: 1.86
PEAKMJD: 57805.34199069999
REDSHIFT_HELIO: 0.058143  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 128
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57751.597482 c NA 4.57931e+02 2.5111e+02 13.5 1 0
OBS: 57771.587936 o NA 8.96190e+02 5.3941e+02 32.8 1 0
OBS: 57771.60349 o NA 1.66418e+03 6.0736e+02 34.0 1 0
OBS: 57783.496077 c NA 9.94489e+03 3.1778e+03 13.9 1 0
OBS: 57783.524721 c NA 1.16305e+03 3.5022e+02 13.6 1 0
OBS: 57783.540268 c NA 6.60085e+02 2.9230e+02 13.6 1 0
OBS: 57787.492625 c NA 4.76870e+02 2.5051e+02 12.8 1 0
OBS: 57787.50676 c NA 5.21915e+02 2.3642e+02 12.8 1 0
OBS: 57787.521066 c NA 1.00740e+03 3.2317e+02 12.8 1 0
OBS: 57799.454387 o NA 2.24285e+03 6.4623e+02 31.3 1 0
OBS: 57799.468912 o NA 4.09261e+03 7.4758e+02 31.6 1 0
OBS: 57799.483859 o NA 2.92146e+03 7.4375e+02 31.8 1 0
OBS: 57799.499953 o NA 3.80890e+03 8.0283e+02 32.4 1 0
OBS: 57799.515514 o NA 4.38935e+03 8.2155e+02 33.1 1 0
OBS: 57800.511734 o NA 2.76439e+03 1.0615e+03 34.4 1 0
OBS: 57800.526745 o NA 3.26889e+03 1.1368e+03 34.5 1 0
OBS: 57803.481686 c NA 8.27942e+03 4.4513e+02 16.1 1 0
OBS: 57803.493431 c NA 7.95793e+03 4.5553e+02 17.8 1 0
OBS: 57803.517291 c NA 8.48790e+03 5.2997e+02 20.4 1 0
OBS: 57803.529031 c NA 8.41783e+03 5.6909e+02 21.3 1 0
OBS: 57804.476808 o NA 7.43361e+03 1.0008e+03 21.4 1 0
OBS: 57804.491094 o NA 7.81268e+03 8.1748e+02 22.9 1 0
OBS: 57804.505355 o NA 5.88302e+03 9.6715e+02 22.1 1 0
OBS: 57804.506973 o NA 1.31704e+03 7.1003e+02 22.3 1 0
OBS: 57804.519831 o NA 4.93856e+03 9.9398e+02 22.8 1 0
OBS: 57804.520832 o NA 2.45019e+03 7.9671e+02 23.0 1 0
OBS: 57804.534572 o NA 2.13993e+03 7.9964e+02 24.4 1 0
OBS: 57806.480466 o NA 2.39883e+03 8.1102e+02 24.3 1 0
