SURVEY: ATLAS
SNID: 2017bby
IACU: 2017bby
FILTERS: co
TYPE: 1
RA: 198.004042
DECL: -28.369131
PIXSIZE: 1.86
PEAKMJD: 57803.61199070001
REDSHIFT_HELIO: 0.08  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 107
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57753.567363 c NA 1.46555e+03 7.1115e+02 25.4 1 0
OBS: 57761.501822 o NA 1.43880e+03 5.0898e+02 27.3 1 0
OBS: 57761.558676 o NA 6.62522e+02 3.2492e+02 17.5 1 0
OBS: 57765.481784 o NA 1.93731e+03 9.9716e+02 58.9 1 0
OBS: 57769.569322 o NA 1.26474e+03 6.9980e+02 38.9 1 0
OBS: 57777.521691 c NA 4.45451e+02 2.3303e+02 13.7 1 0
OBS: 57777.531533 c NA 7.34514e+02 2.8659e+02 13.6 1 0
OBS: 57777.561749 c NA 4.52898e+02 2.3930e+02 13.7 1 0
OBS: 57781.499635 c NA 4.16102e+02 2.2237e+02 13.7 1 0
OBS: 57781.517046 c NA 8.59014e+02 2.6143e+02 13.5 1 0
OBS: 57781.552768 c NA 4.24229e+02 2.4509e+02 13.7 1 0
OBS: 57789.439189 o NA 1.41645e+03 4.6233e+02 26.1 1 0
OBS: 57789.454308 o NA 6.93745e+02 4.0877e+02 25.5 1 0
OBS: 57789.481523 o NA 8.48790e+02 4.3307e+02 23.4 1 0
OBS: 57789.507831 o NA 6.61302e+02 3.3592e+02 19.1 1 0
OBS: 57793.453837 o NA 1.58928e+03 8.7610e+02 52.0 1 0
OBS: 57797.447482 o NA 2.58702e+03 7.7234e+02 47.9 1 0
OBS: 57797.479658 o NA 4.23058e+03 1.4814e+03 45.5 1 0
OBS: 57797.487408 o NA 4.79071e+03 1.6689e+03 43.7 1 0
OBS: 57797.498916 o NA 1.90722e+03 8.5622e+02 47.2 1 0
OBS: 57797.499315 o NA 3.46737e+03 1.3819e+03 44.7 1 0
OBS: 57797.523797 o NA 5.13807e+03 1.7057e+03 45.5 1 0
OBS: 57797.524708 o NA 4.10771e+03 1.8504e+03 43.9 1 0
OBS: 57797.534723 o NA 2.76439e+03 1.3904e+03 44.7 1 0
OBS: 57799.489368 o NA 1.53320e+03 8.4835e+02 26.7 1 0
OBS: 57799.505073 o NA 1.76198e+03 7.9637e+02 26.8 1 0
OBS: 57799.51303 o NA 1.62330e+03 7.8384e+02 26.9 1 0
OBS: 57799.538001 o NA 2.97577e+03 8.4959e+02 27.8 1 0
OBS: 57799.545554 o NA 5.18561e+03 9.7835e+02 28.1 1 0
OBS: 57801.456001 o NA 1.49005e+03 4.5347e+02 23.0 1 0
OBS: 57801.46501 o NA 7.24436e+02 3.9755e+02 23.2 1 0
OBS: 57801.476876 o NA 2.31633e+03 9.0509e+02 25.7 1 0
OBS: 57801.496855 o NA 7.00164e+02 4.1176e+02 23.8 1 0
OBS: 57801.520057 o NA 2.07587e+03 9.6721e+02 26.2 1 0
