SURVEY: ATLAS
SNID: 2016wd
IACU: 2016wd
FILTERS: co
TYPE: 1
RA: 17.746667
DECL: 20.856194
PIXSIZE: 1.86
PEAKMJD: 57420.169999999925
REDSHIFT_HELIO: 0.064  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 20
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57402.311875 c NA 1.29897e+03 4.7255e+02 24.3 1 0
OBS: 57403.263732 c NA 2.80027e+03 6.8970e+02 28.8 1 0
OBS: 57403.279582 c NA 1.78320e+03 6.2762e+02 29.5 1 0
OBS: 57403.312298 c NA 1.17166e+03 5.9569e+02 31.5 1 0
OBS: 57415.214367 o NA 5.77032e+03 9.0849e+02 42.7 1 0
OBS: 57415.228757 o NA 3.48017e+03 6.5659e+02 28.7 1 0
OBS: 57415.24863 o NA 6.22874e+03 7.1305e+02 27.9 1 0
OBS: 57415.267624 o NA 5.25775e+03 7.6202e+02 28.7 1 0
OBS: 57420.255655 c NA 5.03965e+03 5.7281e+02 18.6 1 0
OBS: 57420.275042 c NA 6.16027e+03 5.7300e+02 19.0 1 0
OBS: 57427.21736 c NA 4.68166e+03 9.1115e+02 37.8 1 0
OBS: 57427.226573 c NA 4.30130e+03 5.8253e+02 22.3 1 0
OBS: 57427.242898 c NA 5.07692e+03 6.4287e+02 20.9 1 0
OBS: 57427.261857 c NA 3.67113e+03 6.0070e+02 21.5 1 0
OBS: 57432.250176 c NA 3.20627e+03 8.5122e+02 33.0 1 0
OBS: 57599.573165 o NA 8.22621e+02 3.9565e+02 21.2 1 0
OBS: 57606.578511 c NA 5.14754e+02 2.5100e+02 13.2 1 0
OBS: 57606.628361 c NA 1.42561e+03 4.7588e+02 24.4 1 0
OBS: 57610.583075 o NA 6.42688e+02 3.6163e+02 16.6 1 0
OBS: 57626.546156 c NA 1.03371e+03 3.3290e+02 17.3 1 0
END_PHOTOMETRY:
