SURVEY: ATLAS
SNID: 2016jel
IACU: 2016jel
FILTERS: co
TYPE: 1
RA: 150.767125
DECL: -18.969681
PIXSIZE: 1.86
PEAKMJD: 57747.57899310021
REDSHIFT_HELIO: 0.056  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 166
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57715.664887 c NA 1.06856e+04 3.2725e+03 83.2 1 0
OBS: 57735.611432 o NA 1.73940e+03 7.8000e+02 44.1 1 0
OBS: 57743.666479 o NA 2.34423e+03 6.5067e+02 33.7 1 0
OBS: 57743.679382 o NA 1.26824e+04 3.6708e+03 126.5 1 0
OBS: 57747.578864 c NA 3.23594e+03 3.6516e+02 14.1 1 0
OBS: 57747.592389 c NA 3.91922e+03 3.9714e+02 14.1 1 0
OBS: 57747.593407 c NA 3.84415e+03 4.0540e+02 14.3 1 0
OBS: 57747.605876 c NA 2.98951e+03 3.7133e+02 14.5 1 0
OBS: 57747.606892 c NA 2.83661e+03 3.8190e+02 14.6 1 0
OBS: 57747.623613 c NA 3.32047e+03 3.9363e+02 14.7 1 0
OBS: 57747.625109 c NA 3.00054e+03 3.9439e+02 14.7 1 0
OBS: 57747.63361 c NA 2.83400e+03 4.0180e+02 14.9 1 0
OBS: 57747.634613 c NA 3.42610e+03 4.3108e+02 14.8 1 0
OBS: 57747.641106 c NA 3.43558e+03 4.0448e+02 15.0 1 0
OBS: 57751.575353 c NA 6.44466e+03 3.5210e+02 13.3 1 0
OBS: 57751.588434 c NA 6.21155e+03 3.7710e+02 13.4 1 0
OBS: 57751.602548 c NA 6.13197e+03 4.1455e+02 13.4 1 0
OBS: 57751.616624 c NA 6.20583e+03 3.7675e+02 13.7 1 0
OBS: 57751.630151 c NA 5.94292e+03 4.0177e+02 14.1 1 0
OBS: 57755.564921 c NA 8.83894e+03 3.6666e+02 13.1 1 0
OBS: 57755.578355 c NA 7.71969e+03 3.6101e+02 13.4 1 0
OBS: 57755.592246 c NA 8.91251e+03 3.9329e+02 13.5 1 0
OBS: 57755.606108 c NA 8.39460e+03 3.8520e+02 13.8 1 0
OBS: 57755.620227 c NA 8.51138e+03 3.9056e+02 14.1 1 0
OBS: 57763.553348 o NA 6.04227e+03 7.6997e+02 37.5 1 0
OBS: 57763.567668 o NA 6.09818e+03 7.2786e+02 37.3 1 0
OBS: 57763.569202 o NA 2.60615e+04 2.7055e+03 37.8 1 0
OBS: 57763.581327 o NA 6.65580e+03 7.7820e+02 37.2 1 0
OBS: 57763.582888 o NA 8.11335e+03 1.0859e+03 38.0 1 0
OBS: 57763.595003 o NA 6.19441e+03 8.6352e+02 36.6 1 0
OBS: 57763.608702 o NA 7.37225e+03 8.3191e+02 35.3 1 0
OBS: 57767.53684 o NA 3.88687e+03 1.0372e+03 49.7 1 0
OBS: 57767.552294 o NA 6.28637e+03 1.0624e+03 49.7 1 0
OBS: 57767.567811 o NA 4.83949e+03 9.5262e+02 50.1 1 0
OBS: 57767.58329 o NA 7.52315e+03 1.0607e+03 50.4 1 0
OBS: 57767.599336 o NA 7.29122e+03 1.0048e+03 51.3 1 0
OBS: 57771.541341 o NA 3.91922e+03 6.5034e+02 30.6 1 0
OBS: 57771.542815 o NA 5.72796e+03 8.3468e+02 30.5 1 0
OBS: 57771.556837 o NA 5.61824e+03 6.9784e+02 31.5 1 0
OBS: 57771.55833 o NA 5.52586e+03 8.5282e+02 31.0 1 0
OBS: 57771.562012 o NA 4.66445e+03 9.2162e+02 31.0 1 0
OBS: 57771.572394 o NA 4.33711e+03 7.7588e+02 32.7 1 0
OBS: 57771.574436 o NA 5.29663e+03 8.9919e+02 31.9 1 0
OBS: 57771.577561 o NA 4.78630e+03 8.8868e+02 31.9 1 0
OBS: 57771.587936 o NA 5.27716e+03 8.5535e+02 32.8 1 0
OBS: 57771.590512 o NA 4.87080e+03 9.1166e+02 32.4 1 0
OBS: 57771.60349 o NA 3.89045e+03 7.8875e+02 34.0 1 0
OBS: 57771.606083 o NA 2.61577e+03 7.6736e+02 33.3 1 0
OBS: 57779.503634 c NA 2.99778e+03 3.0872e+02 13.2 1 0
OBS: 57779.519151 c NA 3.58096e+03 3.4801e+02 13.1 1 0
OBS: 57779.534622 c NA 3.32047e+03 3.7741e+02 13.2 1 0
OBS: 57779.5506 c NA 2.43445e+03 3.3357e+02 13.6 1 0
OBS: 57779.566225 c NA 3.25987e+03 3.7318e+02 13.9 1 0
OBS: 57783.499742 c NA 3.12464e+03 3.4749e+02 13.5 1 0
OBS: 57783.511706 c NA 3.43242e+03 5.3240e+02 13.4 1 0
OBS: 57783.514853 c NA 2.36592e+03 3.4476e+02 13.4 1 0
OBS: 57783.526782 c NA 2.19584e+03 4.1428e+02 13.3 1 0
OBS: 57783.530401 c NA 2.09122e+03 3.3896e+02 13.4 1 0
OBS: 57783.545955 c NA 2.35072e+03 3.4070e+02 13.6 1 0
OBS: 57783.562151 c NA 2.88138e+03 3.5091e+02 13.5 1 0
OBS: 57783.574627 c NA 7.34514e+03 3.0200e+03 13.2 1 0
OBS: 57787.465989 c NA 2.85759e+03 4.3210e+02 12.8 1 0
OBS: 57787.479056 c NA 2.66686e+03 6.3263e+02 12.8 1 0
OBS: 57787.481199 c NA 2.50726e+03 4.0832e+02 12.8 1 0
OBS: 57787.48321 c NA 2.93765e+03 4.5566e+02 12.7 1 0
OBS: 57787.492625 c NA 2.66686e+03 4.4662e+02 12.8 1 0
OBS: 57787.494059 c NA 1.72346e+03 4.0762e+02 12.8 1 0
OBS: 57787.495967 c NA 1.87932e+03 3.2335e+02 12.6 1 0
OBS: 57787.509214 c NA 2.70645e+03 3.9225e+02 12.7 1 0
OBS: 57787.5112 c NA 2.26360e+03 3.5990e+02 12.6 1 0
OBS: 57787.521066 c NA 1.58343e+03 3.8890e+02 12.8 1 0
OBS: 57787.523441 c NA 2.31846e+03 4.2699e+02 12.8 1 0
OBS: 57787.526034 c NA 1.94805e+03 3.5437e+02 12.8 1 0
OBS: 57787.540569 c NA 1.85524e+03 5.3820e+02 13.3 1 0
OBS: 57787.541044 c NA 3.02552e+03 4.0009e+02 13.2 1 0
OBS: 57799.473573 o NA 2.25944e+03 6.8328e+02 31.0 1 0
OBS: 57799.488522 o NA 2.16770e+03 5.7696e+02 31.5 1 0
OBS: 57799.504079 o NA 2.35505e+03 6.8627e+02 31.8 1 0
OBS: 57799.520216 o NA 2.09122e+03 6.9163e+02 32.5 1 0
OBS: 57800.531992 o NA 3.04789e+03 1.1016e+03 33.4 1 0
OBS: 57803.486255 c NA 8.97016e+02 3.4595e+02 16.5 1 0
OBS: 57803.498003 c NA 1.41384e+03 3.9431e+02 17.9 1 0
OBS: 57803.521884 c NA 5.27716e+02 3.1763e+02 20.1 1 0
OBS: 57803.533521 c NA 8.03156e+02 3.7540e+02 20.9 1 0
OBS: 57804.491094 o NA 1.91779e+03 7.1994e+02 22.9 1 0
OBS: 57804.519831 o NA 1.28469e+03 6.3247e+02 22.8 1 0
OBS: 57804.524355 o NA 1.21899e+03 6.1698e+02 22.7 1 0
OBS: 57804.538623 o NA 1.13344e+03 6.1869e+02 24.2 1 0
OBS: 57806.470268 o NA 1.92486e+03 7.6822e+02 23.1 1 0
OBS: 57806.484545 o NA 1.02707e+03 5.9535e+02 23.7 1 0
OBS: 57807.4701 c NA 6.58870e+02 2.5745e+02 13.6 1 0
OBS: 57807.481549 c NA 1.05099e+03 3.2522e+02 13.7 1 0
OBS: 57807.485244 c NA 1.14288e+03 3.1417e+02 13.9 1 0
OBS: 57807.496758 c NA 1.54454e+03 3.6748e+02 13.9 1 0
OBS: 57807.512507 c NA 1.46420e+03 3.6164e+02 14.0 1 0
OBS: 57807.516123 c NA 9.90832e+02 3.0534e+02 14.4 1 0
OBS: 57807.52755 c NA 1.73620e+03 3.3532e+02 14.3 1 0
OBS: 57807.542673 c NA 1.20337e+03 3.7237e+02 14.5 1 0
OBS: 57808.482295 o NA 1.34524e+03 6.7102e+02 22.5 1 0
OBS: 57808.496029 o NA 1.76035e+03 6.9474e+02 22.7 1 0
OBS: 57808.510405 o NA 2.40991e+03 7.7761e+02 22.2 1 0
OBS: 57816.489483 o NA 8.92894e+02 5.1060e+02 18.5 1 0
OBS: 57818.447551 o NA 3.37598e+03 1.0231e+03 22.8 1 0
OBS: 57819.470256 o NA 9.89920e+02 5.6216e+02 30.9 1 0
OBS: 57819.500878 o NA 1.65806e+03 6.0513e+02 31.3 1 0
OBS: 57827.421188 o NA 1.06072e+03 5.9940e+02 53.7 1 0
OBS: 57828.418913 o NA 2.82879e+03 1.0007e+03 34.5 1 0
OBS: 57830.404709 o NA 1.38038e+03 5.3081e+02 22.9 1 0
OBS: 57830.422132 o NA 1.83992e+03 5.8794e+02 24.0 1 0
OBS: 57830.437169 o NA 9.12851e+02 5.4404e+02 25.4 1 0
OBS: 57831.41211 o NA 6.66193e+02 3.7458e+02 28.7 1 0
OBS: 57831.424125 o NA 1.69824e+03 5.2982e+02 31.2 1 0
OBS: 57831.438201 o NA 8.71766e+02 4.6251e+02 33.3 1 0
OBS: 57831.452261 o NA 1.14393e+03 4.9110e+02 35.8 1 0
OBS: 57831.455284 o NA 7.29794e+02 4.2076e+02 36.8 1 0
OBS: 57831.469412 o NA 1.72822e+03 5.9164e+02 38.9 1 0
OBS: 57832.381321 o NA 1.71712e+03 5.2697e+02 20.3 1 0
OBS: 57832.412622 o NA 1.13763e+03 4.6217e+02 21.1 1 0
OBS: 57833.377157 o NA 6.44466e+02 3.5844e+02 19.9 1 0
OBS: 57833.407838 o NA 1.17923e+03 4.7259e+02 21.1 1 0
OBS: 57833.423373 o NA 8.43335e+02 4.5572e+02 21.3 1 0
OBS: 57834.390852 o NA 8.83080e+02 4.7645e+02 21.7 1 0
OBS: 57834.405722 o NA 1.02329e+03 4.5991e+02 21.7 1 0
OBS: 57834.421185 o NA 9.41890e+02 4.5972e+02 21.6 1 0
OBS: 57835.404776 c NA 9.08657e+02 3.6315e+02 20.1 1 0
OBS: 57835.436416 c NA 7.82708e+02 3.4619e+02 20.7 1 0
OBS: 57837.364644 o NA 1.75873e+03 5.8384e+02 23.3 1 0
OBS: 57837.409492 o NA 1.79970e+03 5.8966e+02 23.2 1 0
