SURVEY: ATLAS
SNID: 2016nx
IACU: 2016nx
FILTERS: co
TYPE: 1
RA: 57.0395898883
DECL: 10.269089776
PIXSIZE: 1.86
PEAKMJD: 57400.33768519992
REDSHIFT_HELIO: 0.089  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 30
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57366.373734 o NA 9.06985e+04 1.5605e+04 23.2 1 0
OBS: 57366.378822 o NA 8.99498e+02 4.3520e+02 23.1 1 0
OBS: 57366.435127 o NA 1.54312e+03 5.3758e+02 21.3 1 0
OBS: 57400.345367 c NA 7.59976e+03 4.1521e+02 15.6 1 0
OBS: 57400.347848 c NA 6.41505e+03 5.6984e+02 15.7 1 0
OBS: 57400.356075 c NA 5.18084e+03 5.1209e+02 15.8 1 0
OBS: 57400.366273 c NA 6.16595e+03 4.6956e+02 15.7 1 0
OBS: 57400.376171 c NA 6.95665e+03 4.2835e+02 15.7 1 0
OBS: 57400.39232 c NA 7.81268e+03 8.9437e+02 16.0 1 0
OBS: 57400.40171 c NA 7.84874e+03 7.1036e+02 16.1 1 0
OBS: 57401.341271 c NA 3.01717e+03 4.1102e+02 15.4 1 0
OBS: 57401.346209 c NA 3.62410e+03 4.0600e+02 15.6 1 0
OBS: 57401.354349 c NA 4.34510e+03 5.2214e+02 15.8 1 0
OBS: 57401.364397 c NA 4.69894e+03 3.9764e+02 15.5 1 0
OBS: 57401.374227 c NA 4.06631e+03 3.7483e+02 15.5 1 0
OBS: 57401.382288 c NA 3.11889e+03 6.9340e+02 15.8 1 0
OBS: 57401.401579 c NA 5.03037e+03 5.6353e+02 16.2 1 0
OBS: 57408.394588 o NA 2.77715e+03 1.5480e+03 53.0 1 0
OBS: 57408.419995 o NA 3.00054e+03 1.2945e+03 57.3 1 0
OBS: 57421.341257 c NA 8.84708e+02 4.2382e+02 17.1 1 0
OBS: 57421.360691 c NA 8.83894e+02 4.3926e+02 17.0 1 0
OBS: 57428.291805 c NA 1.44411e+03 4.7226e+02 17.1 1 0
OBS: 57428.363545 c NA 8.16582e+02 4.5816e+02 18.4 1 0
OBS: 57445.217893 o NA 3.51884e+03 1.8623e+03 76.9 1 0
OBS: 57445.223655 o NA 4.94766e+03 2.1422e+03 39.8 1 0
OBS: 57445.240285 o NA 1.36144e+03 5.3121e+02 25.2 1 0
OBS: 57460.296659 c NA 1.55453e+03 9.2705e+02 32.1 1 0
OBS: 57464.260481 o NA 2.01002e+03 1.0109e+03 44.7 1 0
OBS: 57468.263494 o NA 3.38221e+03 1.5891e+03 50.6 1 0
OBS: 57468.298899 o NA 5.91562e+03 2.5706e+03 61.4 1 0
END_PHOTOMETRY:
