SURVEY: ATLAS
SNID: 2017cii
IACU: 2017cii
FILTERS: co
TYPE: 1
RA: 246.602708
DECL: 21.316511
PIXSIZE: 1.86
PEAKMJD: 57859.5959954001
REDSHIFT_HELIO: 0.06  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 190
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57826.563525 o NA 7.25772e+03 9.5395e+02 37.8 1 0
OBS: 57826.580568 o NA 1.00000e+04 8.8829e+02 55.2 1 0
OBS: 57826.581852 o NA 1.01298e+04 8.7428e+02 36.6 1 0
OBS: 57826.599123 o NA 9.83558e+03 8.8193e+02 53.5 1 0
OBS: 57826.600382 o NA 6.53431e+03 8.8494e+02 35.8 1 0
OBS: 57826.617315 o NA 7.40628e+03 8.1757e+02 53.0 1 0
OBS: 57826.619448 o NA 9.45366e+03 9.6577e+02 35.6 1 0
OBS: 57826.635607 o NA 8.52707e+03 7.8602e+02 52.5 1 0
OBS: 57827.580965 o NA 9.67386e+03 7.6956e+02 50.1 1 0
OBS: 57827.598995 o NA 1.10357e+04 8.4040e+02 48.8 1 0
OBS: 57827.617374 o NA 1.01205e+04 6.7550e+02 47.6 1 0
OBS: 57827.635746 o NA 1.00647e+04 8.4321e+02 47.2 1 0
OBS: 57829.602824 o NA 9.41890e+04 8.6353e+02 43.5 1 0
OBS: 57829.62423 o NA 1.23254e+04 6.7338e+02 43.1 1 0
OBS: 57829.642049 o NA 1.15133e+04 6.3904e+02 44.1 1 0
OBS: 57833.598883 c NA 1.97879e+04 5.5700e+02 26.3 1 0
OBS: 57833.622198 c NA 1.94446e+04 4.9505e+02 26.3 1 0
OBS: 57833.640464 c NA 1.97151e+04 5.5495e+02 27.7 1 0
OBS: 57833.658276 c NA 1.47639e+04 5.5932e+03 120.2 1 0
OBS: 57837.595144 c NA 2.05873e+04 4.1296e+02 18.3 1 0
OBS: 57841.58584 c NA 1.79473e+04 4.2468e+02 20.0 1 0
OBS: 57841.598372 c NA 1.85695e+04 5.7250e+02 20.2 1 0
OBS: 57841.616945 c NA 1.87759e+04 5.1169e+02 20.1 1 0
OBS: 57841.634957 c NA 1.87586e+04 5.9506e+02 21.7 1 0
OBS: 57853.509417 o NA 2.21208e+04 1.0533e+04 332.7 1 0
OBS: 57853.536274 o NA 7.97995e+03 1.8930e+03 105.2 1 0
OBS: 57859.628074 o NA 6.52830e+03 8.9970e+02 47.9 1 0
OBS: 57860.625811 o NA 6.93107e+03 9.2763e+02 44.3 1 0
OBS: 57877.500487 o NA 4.40149e+03 3.0512e+02 22.1 1 0
OBS: 57877.53114 o NA 3.69488e+03 2.3070e+02 20.7 1 0
OBS: 57877.542036 o NA 4.17638e+03 3.1093e+02 20.7 1 0
OBS: 57877.553822 o NA 4.12287e+03 3.1046e+02 21.3 1 0
OBS: 57877.5775 o NA 3.65763e+03 3.4022e+02 20.6 1 0
OBS: 57879.57529 o NA 3.64083e+03 3.1423e+02 20.6 1 0
OBS: 57879.588787 o NA 3.33273e+03 3.4597e+02 21.3 1 0
OBS: 57879.606265 o NA 3.68808e+03 3.3379e+02 21.6 1 0
OBS: 57879.623519 o NA 3.22998e+03 7.2272e+02 46.3 1 0
