SURVEY: ATLAS
SNID: 2017avl
IACU: 2017avl
FILTERS: co
TYPE: 1
RA: 146.135792
DECL: -8.17985
PIXSIZE: 1.86
PEAKMJD: 57756.5959954001
REDSHIFT_HELIO: 0.096  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 106
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57752.447873 c NA 4.03645e+04 1.8406e+04 112.2 1 0
OBS: 57752.475902 c NA 2.61096e+04 1.4806e+04 154.2 1 0
OBS: 57752.480397 c NA 2.27405e+04 1.2814e+04 148.6 1 0
OBS: 57756.433928 c NA 4.90230e+02 2.5860e+02 14.1 1 0
OBS: 57780.373285 c NA 6.47441e+02 3.0166e+02 14.1 1 0
OBS: 57784.39693 c NA 9.78138e+02 3.5239e+02 15.3 1 0
OBS: 57784.412432 c NA 4.70760e+02 2.7986e+02 15.3 1 0
OBS: 57788.319988 o NA 8.08351e+02 4.6161e+02 29.6 1 0
OBS: 57788.347851 o NA 2.13010e+03 5.8982e+02 29.9 1 0
OBS: 57788.384567 o NA 1.24738e+03 6.4427e+02 31.0 1 0
OBS: 57800.250049 o NA 1.34276e+04 1.3272e+03 24.0 1 0
OBS: 57800.266462 o NA 1.67032e+04 1.1005e+03 22.4 1 0
OBS: 57800.281227 o NA 1.58489e+04 1.1664e+03 21.8 1 0
OBS: 57800.316827 o NA 1.30017e+04 6.5360e+02 19.7 1 0
OBS: 57800.323471 o NA 1.23937e+04 5.9047e+02 19.9 1 0
OBS: 57800.329298 o NA 1.14499e+04 6.2555e+02 20.1 1 0
OBS: 57800.337779 o NA 1.25545e+04 5.8711e+02 20.8 1 0
OBS: 57800.342962 o NA 1.32678e+04 6.6698e+02 21.1 1 0
OBS: 57800.353685 o NA 1.28469e+04 6.3458e+02 22.0 1 0
OBS: 57800.360006 o NA 1.15664e+04 5.9156e+02 22.9 1 0
OBS: 57800.370842 o NA 1.21339e+04 6.8403e+02 25.6 1 0
OBS: 57800.377374 o NA 1.28944e+04 6.3692e+02 28.4 1 0
OBS: 57800.388061 o NA 1.28706e+04 7.5908e+02 30.1 1 0
OBS: 57804.214688 o NA 1.88105e+04 4.4622e+03 61.4 1 0
OBS: 57804.221403 o NA 1.85866e+04 1.1123e+03 32.8 1 0
OBS: 57804.223984 o NA 1.81468e+04 1.0860e+03 28.2 1 0
OBS: 57804.253741 o NA 2.04362e+04 1.1343e+03 23.0 1 0
OBS: 57804.336779 c NA 1.98793e+04 7.0140e+02 21.2 1 0
OBS: 57804.342493 c NA 1.86724e+04 5.4230e+02 16.5 1 0
OBS: 57804.351785 c NA 1.99894e+04 5.6267e+02 17.6 1 0
OBS: 57804.356361 c NA 1.92132e+04 5.4082e+02 17.4 1 0
OBS: 57804.365743 c NA 7.73393e+03 2.8406e+03 53.0 1 0
OBS: 57804.370879 c NA 1.37531e+04 2.1866e+03 31.6 1 0
OBS: 57804.380349 c NA 2.13599e+04 1.4257e+03 26.9 1 0
OBS: 57806.216038 o NA 1.97515e+04 1.1464e+04 101.4 1 0
OBS: 57806.221767 o NA 2.46831e+04 3.2443e+03 62.8 1 0
OBS: 57806.231059 o NA 2.17370e+04 3.8886e+03 58.1 1 0
OBS: 57806.237111 o NA 2.28876e+04 1.3895e+03 27.4 1 0
OBS: 57808.327289 c NA 2.56803e+04 1.9993e+03 24.0 1 0
OBS: 57808.343221 c NA 2.07970e+04 8.8106e+02 22.7 1 0
OBS: 57808.347289 c NA 1.34896e+04 3.7352e+03 54.0 1 0
OBS: 57808.358673 c NA 2.48428e+04 6.7793e+03 70.8 1 0
OBS: 57808.362756 c NA 2.66932e+04 2.7048e+03 61.7 1 0
OBS: 57808.374549 c NA 2.07970e+04 1.0637e+03 32.2 1 0
OBS: 57808.378679 c NA 2.09315e+04 1.1982e+03 38.9 1 0
OBS: 57816.236729 c NA 1.60251e+04 6.6476e+02 24.0 1 0
OBS: 57816.245974 c NA 1.39316e+04 5.7792e+02 23.4 1 0
OBS: 57816.25952 c NA 1.54170e+04 5.8499e+02 23.8 1 0
OBS: 57816.272668 c NA 1.52055e+04 6.1733e+02 23.7 1 0
OBS: 57826.223656 o NA 9.23847e+03 2.1980e+03 79.4 1 0
OBS: 57826.235148 o NA 1.01018e+04 8.3780e+02 35.0 1 0
OBS: 57826.244176 o NA 9.39291e+03 8.7368e+02 39.1 1 0
