SURVEY: ATLAS
SNID: 2017cfd
IACU: 2017cfd
FILTERS: co
TYPE: 1
RA: 144.150833
DECL: -63.948389
PIXSIZE: 1.86
PEAKMJD: 57854.18199069984
REDSHIFT_HELIO: 0.0098  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 86
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57829.320055 o NA 3.10742e+03 6.6174e+02 21.7 1 0
OBS: 57831.283978 o NA 1.15027e+04 7.8751e+02 23.7 1 0
OBS: 57831.298725 o NA 1.00462e+04 8.0769e+02 23.4 1 0
OBS: 57831.313415 o NA 1.27997e+04 7.2157e+02 22.3 1 0
OBS: 57831.327373 o NA 1.24051e+04 7.1010e+02 22.9 1 0
OBS: 57835.292879 o NA 5.10975e+04 8.4014e+02 24.5 1 0
OBS: 57835.305582 o NA 5.44001e+04 8.4514e+02 23.7 1 0
OBS: 57835.31806 o NA 5.86678e+04 9.1144e+02 23.3 1 0
OBS: 57840.253622 o NA 8.87156e+04 1.0559e+03 24.0 1 0
OBS: 57840.268888 o NA 9.01156e+04 1.0726e+03 23.0 1 0
OBS: 57840.28381 o NA 7.93597e+04 1.0889e+03 22.4 1 0
OBS: 57840.29888 o NA 8.22621e+04 9.7909e+02 23.3 1 0
OBS: 57840.313666 o NA 8.59805e+04 1.1016e+03 22.8 1 0
OBS: 57840.326379 o NA 8.43335e+04 1.1571e+03 22.4 1 0
OBS: 57840.339224 o NA 8.66164e+04 1.1097e+03 21.7 1 0
OBS: 57840.351401 o NA 8.57433e+04 1.1764e+03 21.4 1 0
OBS: 57843.305856 o NA 9.15377e+04 1.0061e+03 25.0 1 0
OBS: 57843.321333 o NA 9.32395e+04 1.1097e+03 24.3 1 0
OBS: 57843.334686 o NA 9.33254e+04 1.1108e+03 24.0 1 0
OBS: 57843.34824 o NA 9.75439e+04 1.0722e+03 24.2 1 0
OBS: 57844.300163 o NA 8.85523e+04 1.0540e+03 25.8 1 0
OBS: 57844.315478 o NA 9.15377e+04 1.0895e+03 26.4 1 0
OBS: 57844.329402 o NA 9.08657e+04 1.1641e+03 26.5 1 0
OBS: 57844.342869 o NA 9.72747e+04 1.0692e+03 26.1 1 0
OBS: 57847.292388 o NA 9.13692e+04 1.2536e+03 29.5 1 0
OBS: 57847.306135 o NA 9.23847e+04 1.0996e+03 29.1 1 0
OBS: 57848.244783 o NA 8.90430e+04 1.3833e+03 35.6 1 0
OBS: 57848.264288 o NA 8.74178e+04 1.2788e+03 35.2 1 0
OBS: 57848.270232 o NA 9.17910e+04 1.2594e+03 35.2 1 0
OBS: 57848.287816 o NA 8.79023e+04 1.2061e+03 35.3 1 0
OBS: 57851.24652 o NA 6.84857e+04 1.3737e+03 42.7 1 0
OBS: 57851.261445 o NA 6.66807e+04 1.3375e+03 42.3 1 0
OBS: 57851.276864 o NA 7.41993e+04 1.2872e+03 41.9 1 0
OBS: 57851.292273 o NA 7.05992e+04 1.4161e+03 41.7 1 0
OBS: 57852.244974 o NA 5.86678e+04 1.5989e+03 44.7 1 0
OBS: 57852.259549 o NA 6.87385e+04 1.7500e+03 44.1 1 0
OBS: 57852.274569 o NA 6.17732e+04 1.7388e+03 44.3 1 0
OBS: 57852.277839 o NA 5.19996e+04 1.8347e+03 44.3 1 0
OBS: 57852.28989 o NA 4.51648e+04 1.6737e+03 44.9 1 0
OBS: 57852.293345 o NA 6.00344e+04 1.9579e+03 44.5 1 0
OBS: 57852.308868 o NA 6.43280e+04 1.8683e+03 44.5 1 0
OBS: 57852.322349 o NA 6.49830e+04 1.8292e+03 44.7 1 0
OBS: 57855.314299 o NA 3.91922e+04 3.7762e+03 67.0 1 0
OBS: 57856.268155 o NA 4.45041e+04 1.2129e+03 36.8 1 0
OBS: 57856.283806 o NA 4.72933e+04 1.2889e+03 40.9 1 0
OBS: 57856.304571 o NA 4.42588e+04 1.3645e+03 44.3 1 0
OBS: 57856.308415 o NA 4.54151e+04 1.4811e+03 44.7 1 0
OBS: 57856.322055 o NA 4.95678e+04 1.5282e+03 43.5 1 0
OBS: 57856.329608 o NA 5.15229e+04 1.8179e+03 44.1 1 0
OBS: 57856.350426 o NA 4.57088e+04 1.6533e+03 45.1 1 0
OBS: 57856.367039 o NA 4.39339e+04 1.5501e+03 46.3 1 0
OBS: 57859.255303 o NA 4.05509e+04 1.0688e+03 40.9 1 0
OBS: 57859.271266 o NA 4.22669e+04 1.0001e+03 39.1 1 0
OBS: 57859.286745 o NA 4.29734e+04 1.0555e+03 37.5 1 0
OBS: 57859.30256 o NA 3.97741e+04 1.0483e+03 37.0 1 0
OBS: 57862.312368 c NA 4.97050e+04 6.3681e+02 26.9 1 0
OBS: 57862.330918 c NA 5.28689e+04 6.7734e+02 25.7 1 0
OBS: 57862.34068 c NA 5.17130e+04 6.1549e+02 25.2 1 0
OBS: 57862.359262 c NA 4.73369e+04 1.4594e+03 41.1 1 0
OBS: 57862.361669 c NA 5.21915e+04 1.0469e+03 38.0 1 0
OBS: 57863.337368 o NA 3.32047e+04 1.0533e+03 44.1 1 0
OBS: 57863.352001 o NA 3.49945e+04 1.0789e+03 45.9 1 0
OBS: 57863.368685 o NA 3.29003e+04 1.0143e+03 42.3 1 0
OBS: 57863.390318 o NA 2.86814e+04 1.2656e+03 42.7 1 0
OBS: 57863.406026 o NA 2.35072e+04 1.4271e+03 42.1 1 0
OBS: 57863.42223 o NA 2.06253e+04 1.3766e+03 40.6 1 0
OBS: 57864.336924 o NA 4.08507e+04 8.9309e+02 33.7 1 0
OBS: 57864.350937 o NA 3.38532e+04 1.0437e+03 37.0 1 0
OBS: 57864.366503 o NA 4.10015e+04 1.0070e+03 35.6 1 0
OBS: 57864.404052 o NA 3.92283e+03 1.1277e+03 36.6 1 0
