SURVEY: ATLAS
SNID: 2016ys
IACU: 2016ys
FILTERS: co
TYPE: 1
RA: 108.059583
DECL: 7.239611
PIXSIZE: 1.86
PEAKMJD: 57416.24034720007
REDSHIFT_HELIO: 0.028  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 73
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57366.500976 o NA 7.44732e+02 4.3938e+02 18.9 1 0
OBS: 57366.517216 o NA 2.19786e+03 5.1828e+02 18.7 1 0
OBS: 57388.43179 o NA 9.09494e+02 4.1199e+02 21.8 1 0
OBS: 57388.444741 o NA 1.36647e+03 4.8906e+02 21.9 1 0
OBS: 57390.421516 c NA 6.36209e+02 3.2172e+02 14.9 1 0
OBS: 57390.437238 c NA 1.99526e+03 3.9128e+02 14.7 1 0
OBS: 57391.440996 c NA 1.26824e+03 3.3498e+02 14.5 1 0
OBS: 57391.453077 c NA 1.19015e+03 3.6220e+02 14.4 1 0
OBS: 57392.421206 c NA 1.09345e+03 3.6029e+02 15.3 1 0
OBS: 57392.433033 c NA 8.52707e+02 3.5198e+02 15.1 1 0
OBS: 57400.444322 c NA 1.63531e+03 3.4111e+02 15.0 1 0
OBS: 57400.461918 c NA 2.99502e+03 3.6475e+02 15.0 1 0
OBS: 57400.47813 c NA 2.06253e+03 3.6429e+02 15.0 1 0
OBS: 57400.496859 c NA 1.65044e+03 3.5266e+02 14.9 1 0
OBS: 57401.444603 c NA 2.91340e+03 4.0844e+02 14.7 1 0
OBS: 57401.460817 c NA 3.61077e+03 3.5990e+02 14.7 1 0
OBS: 57401.476253 c NA 2.99226e+03 4.2660e+02 14.9 1 0
OBS: 57401.496604 c NA 3.86545e+03 3.8208e+02 15.2 1 0
OBS: 57421.456949 c NA 1.53886e+04 4.1938e+02 14.7 1 0
OBS: 57421.480781 c NA 1.52616e+04 4.7051e+02 14.9 1 0
OBS: 57421.504453 c NA 1.42037e+04 5.1376e+02 15.4 1 0
OBS: 57421.528152 c NA 1.49830e+04 5.4195e+02 17.5 1 0
OBS: 57422.453652 c NA 1.40346e+04 5.0765e+02 15.5 1 0
OBS: 57422.477339 c NA 1.35021e+04 4.8838e+02 15.9 1 0
OBS: 57422.501063 c NA 1.41254e+04 5.1093e+02 16.4 1 0
OBS: 57422.524789 c NA 1.36395e+04 6.1388e+02 17.7 1 0
OBS: 57428.441365 c NA 1.06758e+04 4.5228e+02 15.6 1 0
OBS: 57428.465269 c NA 1.09951e+04 4.6581e+02 16.3 1 0
OBS: 57428.489251 c NA 9.88098e+03 5.4844e+02 17.1 1 0
OBS: 57428.513203 c NA 8.79023e+03 5.6401e+02 18.2 1 0
