SURVEY: ATLAS
SNID: 2017ciy
IACU: 2017ciy
FILTERS: co
TYPE: 1
RA: 283.365929996
DECL: 28.9516959131
PIXSIZE: 1.86
PEAKMJD: 57858.555995400064
REDSHIFT_HELIO: 0.075  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 213
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57829.618834 o NA 5.73324e+03 5.9043e+02 42.7 1 0
OBS: 57829.638064 o NA 5.49035e+03 6.2852e+02 42.7 1 0
OBS: 57829.65701 o NA 2.42996e+03 1.1178e+03 105.7 1 0
OBS: 57833.625089 c NA 8.89611e+03 5.4777e+02 26.5 1 0
OBS: 57833.643417 c NA 9.99079e+03 5.1970e+02 29.5 1 0
OBS: 57841.596995 c NA 8.70964e+03 4.8342e+02 20.0 1 0
OBS: 57841.615903 c NA 9.47982e+03 4.3500e+02 20.1 1 0
OBS: 57841.633548 c NA 1.03276e+04 4.3753e+02 20.5 1 0
OBS: 57841.650799 c NA 8.61390e+03 2.3101e+03 82.0 1 0
OBS: 57853.519041 o NA 4.36918e+03 2.4864e+03 178.6 1 0
OBS: 57853.520976 o NA 2.43669e+04 1.0461e+04 182.8 1 0
OBS: 57853.527094 o NA 7.63484e+03 2.8397e+03 145.2 1 0
OBS: 57853.542189 o NA 3.67451e+03 1.1277e+03 70.8 1 0
OBS: 57877.522592 o NA 3.48980e+03 3.5073e+02 20.3 1 0
OBS: 57877.523113 o NA 3.23594e+03 2.9829e+02 20.1 1 0
OBS: 57877.532942 o NA 3.67113e+03 3.0136e+02 20.7 1 0
OBS: 57877.537622 o NA 3.45144e+03 3.4402e+02 20.5 1 0
OBS: 57877.554744 o NA 3.07610e+03 3.3705e+02 21.0 1 0
OBS: 57877.558121 o NA 2.56330e+03 2.8716e+02 21.2 1 0
OBS: 57877.566741 o NA 3.07893e+03 2.8124e+02 21.3 1 0
OBS: 57877.5732 o NA 3.48658e+03 3.6482e+02 21.3 1 0
OBS: 57877.588973 o NA 3.51560e+03 2.7370e+02 21.0 1 0
OBS: 57877.592375 o NA 3.56451e+03 3.4047e+02 22.1 1 0
OBS: 57879.594564 o NA 2.38122e+03 3.1679e+02 20.5 1 0
OBS: 57879.612195 o NA 2.90536e+03 3.0400e+02 22.0 1 0
OBS: 57879.629009 o NA 8.18842e+03 1.6300e+03 89.5 1 0
OBS: 57880.580272 o NA 2.88935e+03 4.4817e+02 26.1 1 0
OBS: 57880.597131 o NA 2.51420e+03 3.9193e+02 21.2 1 0
OBS: 57880.613984 o NA 2.95937e+03 3.7711e+02 23.8 1 0
OBS: 57883.585076 o NA 2.12422e+03 6.1066e+02 45.1 1 0
OBS: 57883.602292 o NA 4.45862e+03 6.6022e+02 46.3 1 0
OBS: 57883.619096 o NA 5.38022e+03 7.2007e+02 52.2 1 0
OBS: 57884.571189 o NA 2.79254e+03 5.9468e+02 44.9 1 0
OBS: 57884.575447 o NA 2.66686e+03 6.6608e+02 43.5 1 0
OBS: 57884.587678 o NA 1.77992e+03 5.7322e+02 45.7 1 0
OBS: 57884.591919 o NA 2.09508e+03 6.7209e+02 44.1 1 0
OBS: 57884.604089 o NA 3.48017e+03 7.3354e+02 47.0 1 0
OBS: 57884.608328 o NA 9.14534e+02 4.8242e+02 45.7 1 0
OBS: 57884.620528 o NA 1.76522e+03 7.1132e+02 53.7 1 0
OBS: 57884.624247 o NA 3.62076e+03 9.3418e+02 61.1 1 0
OBS: 57885.502435 o NA 2.95393e+03 5.7051e+02 43.5 1 0
OBS: 57885.519796 o NA 3.01439e+03 5.0251e+02 42.5 1 0
OBS: 57885.535699 o NA 2.70147e+03 4.9346e+02 42.5 1 0
OBS: 57885.547962 o NA 1.43087e+03 4.2533e+02 42.3 1 0
OBS: 57885.569369 o NA 2.04550e+03 5.6776e+02 42.3 1 0
OBS: 57887.567374 o NA 3.01995e+03 5.5618e+02 35.8 1 0
OBS: 57887.584603 o NA 2.60136e+03 5.3312e+02 36.5 1 0
OBS: 57887.602235 o NA 1.94089e+03 5.3354e+02 37.5 1 0
OBS: 57887.619654 o NA 3.17980e+03 7.1149e+02 48.5 1 0
OBS: 57889.480343 o NA 1.97151e+03 2.9657e+02 28.8 1 0
OBS: 57889.514493 o NA 1.97151e+03 3.0580e+02 28.1 1 0
OBS: 57889.518635 o NA 2.43893e+03 3.4386e+02 27.8 1 0
OBS: 57889.545198 o NA 1.96789e+03 3.2048e+02 27.5 1 0
OBS: 57889.561541 o NA 2.00263e+03 3.7483e+02 28.3 1 0
OBS: 57891.549016 o NA 1.98427e+03 4.1679e+02 25.7 1 0
OBS: 57891.549999 o NA 1.77174e+03 3.1158e+02 25.8 1 0
OBS: 57891.555478 o NA 2.43220e+03 4.1291e+02 25.9 1 0
OBS: 57891.568299 o NA 2.08930e+03 4.3581e+02 26.1 1 0
OBS: 57891.578728 o NA 2.17370e+03 4.2949e+02 26.7 1 0
OBS: 57891.582813 o NA 1.82474e+03 3.9518e+02 26.8 1 0
OBS: 57891.594487 o NA 2.62301e+03 3.9868e+02 27.9 1 0
OBS: 57892.547747 o NA 2.01187e+03 3.4769e+02 20.8 1 0
OBS: 57892.560421 o NA 1.34153e+03 3.6159e+02 20.0 1 0
OBS: 57892.580457 o NA 1.85353e+03 3.4692e+02 21.1 1 0
OBS: 57892.597877 o NA 1.85012e+03 3.9265e+02 22.5 1 0
OBS: 57893.492191 c NA 1.25083e+03 2.0852e+02 14.2 1 0
OBS: 57893.503894 c NA 1.26590e+03 2.4072e+02 14.9 1 0
OBS: 57893.525114 c NA 1.34276e+03 2.5734e+02 16.1 1 0
OBS: 57893.547453 c NA 1.21563e+03 2.3568e+02 16.9 1 0
OBS: 57893.556754 c NA 7.47481e+02 2.1879e+02 17.1 1 0
OBS: 57895.543839 o NA 1.64286e+03 3.7345e+02 22.1 1 0
OBS: 57895.575951 o NA 1.62330e+03 3.8849e+02 21.7 1 0
OBS: 57895.593747 o NA 1.69200e+03 4.4116e+02 26.5 1 0
OBS: 57896.530448 o NA 1.96970e+03 3.7896e+02 22.8 1 0
OBS: 57896.549882 o NA 2.41880e+03 3.5817e+02 19.0 1 0
OBS: 57896.557229 o NA 2.22844e+03 2.9112e+02 19.5 1 0
OBS: 57896.57637 o NA 2.08737e+03 3.3672e+02 21.4 1 0
OBS: 57899.532998 o NA 1.39316e+03 3.2950e+02 18.8 1 0
OBS: 57899.541404 o NA 1.90546e+03 3.4663e+02 18.9 1 0
OBS: 57899.56037 o NA 2.01744e+03 3.7609e+02 19.3 1 0
OBS: 57899.573116 o NA 2.24285e+03 2.9300e+02 19.4 1 0
OBS: 57899.578166 o NA 1.68267e+03 4.0858e+02 19.6 1 0
OBS: 57900.523999 o NA 1.01018e+03 3.5313e+02 21.7 1 0
OBS: 57900.541715 o NA 2.17170e+03 3.8192e+02 22.2 1 0
OBS: 57900.554515 o NA 1.43747e+03 3.7968e+02 22.6 1 0
OBS: 57900.576157 o NA 1.47231e+03 3.8888e+02 22.4 1 0
OBS: 57901.469551 c NA 1.93019e+03 3.2029e+02 13.9 1 0
