SURVEY: ATLAS
SNID: 2017cms
IACU: 2017cms
FILTERS: co
TYPE: 1
RA: 164.383593333
DECL: -14.8350166667
PIXSIZE: 1.86
PEAKMJD: 57859.41299769981
REDSHIFT_HELIO: 0.025  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 135
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57779.582231 c NA 1.09144e+03 2.9491e+02 13.8 1 0
OBS: 57779.597647 c NA 8.27942e+02 2.7739e+02 13.7 1 0
OBS: 57779.613525 c NA 5.32599e+02 2.5206e+02 13.9 1 0
OBS: 57779.628925 c NA 5.03501e+02 2.5115e+02 14.3 1 0
OBS: 57779.645302 c NA 5.52077e+02 2.6341e+02 14.3 1 0
OBS: 57783.578288 c NA 1.34896e+03 3.3037e+02 13.2 1 0
OBS: 57783.594398 c NA 5.03037e+02 2.5438e+02 13.1 1 0
OBS: 57783.626413 c NA 6.77330e+02 2.8864e+02 13.3 1 0
OBS: 57787.564255 c NA 6.58870e+02 3.1594e+02 14.9 1 0
OBS: 57787.588131 c NA 4.42996e+03 7.3849e+02 13.2 1 0
OBS: 57787.603601 c NA 2.01372e+03 3.8593e+02 13.3 1 0
OBS: 57787.608643 c NA 5.46009e+02 2.6469e+02 14.0 1 0
OBS: 57819.531288 o NA 1.39573e+03 4.0854e+02 23.4 1 0
OBS: 57819.562157 o NA 1.50383e+03 4.0837e+02 20.3 1 0
OBS: 57823.472132 o NA 1.65653e+03 8.2859e+02 58.3 1 0
OBS: 57828.529088 o NA 1.52335e+03 8.9587e+02 40.0 1 0
OBS: 57828.542796 o NA 3.99209e+03 1.1027e+03 41.9 1 0
OBS: 57828.556356 o NA 4.00313e+03 1.1847e+03 45.1 1 0
OBS: 57830.511068 o NA 3.54487e+03 7.2129e+02 29.9 1 0
OBS: 57830.525054 o NA 1.56747e+03 6.8195e+02 31.0 1 0
OBS: 57830.538535 o NA 1.20005e+03 6.5000e+02 32.2 1 0
OBS: 57830.55309 o NA 2.70645e+03 8.2713e+02 33.6 1 0
OBS: 57831.514924 o NA 2.79512e+03 4.9791e+02 38.9 1 0
OBS: 57831.528946 o NA 3.96643e+03 5.4979e+02 40.0 1 0
OBS: 57831.543477 o NA 5.00726e+03 5.6504e+02 41.3 1 0
OBS: 57832.521459 o NA 1.89671e+03 5.3149e+02 25.6 1 0
OBS: 57832.536047 o NA 1.11071e+03 5.9358e+02 27.0 1 0
OBS: 57832.550493 o NA 2.26986e+03 7.2958e+02 27.9 1 0
OBS: 57833.493503 o NA 1.14710e+03 5.0559e+02 23.7 1 0
OBS: 57833.507957 o NA 1.11173e+03 5.4209e+02 24.3 1 0
OBS: 57833.522518 o NA 2.44118e+03 6.4975e+02 25.6 1 0
OBS: 57834.491923 o NA 2.75931e+03 6.3508e+02 20.9 1 0
OBS: 57834.506317 o NA 2.98951e+03 6.6891e+02 21.5 1 0
OBS: 57834.535352 o NA 8.67761e+02 4.9071e+02 23.4 1 0
OBS: 57835.482775 c NA 2.69650e+03 3.8869e+02 21.7 1 0
OBS: 57835.497813 c NA 2.29509e+03 4.4156e+02 24.0 1 0
OBS: 57835.513953 c NA 3.45780e+03 6.7296e+02 28.6 1 0
OBS: 57835.529253 c NA 2.18172e+03 5.1294e+02 25.0 1 0
OBS: 57835.545068 c NA 6.98876e+03 6.7918e+02 31.0 1 0
OBS: 57839.466817 c NA 2.61818e+03 3.8358e+02 22.6 1 0
OBS: 57839.482671 c NA 3.61410e+03 4.1373e+02 22.5 1 0
OBS: 57839.498069 c NA 3.67113e+03 4.0224e+02 22.9 1 0
OBS: 57839.514113 c NA 1.98061e+03 4.2322e+02 23.3 1 0
OBS: 57839.529524 c NA 1.98061e+03 4.4033e+02 23.6 1 0
OBS: 57842.46885 o NA 2.06633e+03 6.7958e+02 22.8 1 0
OBS: 57843.458112 c NA 3.72907e+03 3.9019e+02 22.6 1 0
OBS: 57843.473796 c NA 3.09885e+03 4.2953e+02 23.2 1 0
OBS: 57843.489527 c NA 2.61577e+03 4.6001e+02 23.7 1 0
OBS: 57843.504667 c NA 2.14783e+03 4.5895e+02 24.4 1 0
OBS: 57847.446834 c NA 1.44278e+03 5.0002e+02 35.3 1 0
OBS: 57847.462533 c NA 2.32274e+03 5.0806e+02 34.0 1 0
OBS: 57847.478235 c NA 7.47481e+02 3.9657e+02 30.3 1 0
OBS: 57847.493926 c NA 1.08743e+03 3.8403e+02 24.8 1 0
OBS: 57847.50965 c NA 2.46604e+03 3.8826e+02 25.2 1 0
OBS: 57849.419724 o NA 2.26986e+03 8.1239e+02 32.5 1 0
OBS: 57849.434893 o NA 2.82618e+03 9.3122e+02 32.8 1 0
OBS: 57849.450097 o NA 1.73780e+03 8.1735e+02 33.3 1 0
OBS: 57849.465274 o NA 1.43483e+03 7.8080e+02 34.4 1 0
OBS: 57851.448512 o NA 1.35021e+03 7.3531e+02 74.1 1 0
OBS: 57851.464717 o NA 4.04390e+03 1.0434e+03 76.6 1 0
OBS: 57851.497129 o NA 2.86814e+03 1.1029e+03 82.8 1 0
OBS: 57855.527504 o NA 3.61410e+03 1.5629e+03 115.3 1 0
OBS: 57858.429012 o NA 1.33414e+03 7.7024e+02 37.0 1 0
OBS: 57858.443721 o NA 2.83139e+03 1.0710e+03 38.0 1 0
OBS: 57859.427996 o NA 3.75319e+03 6.9404e+02 44.5 1 0
OBS: 57859.443065 o NA 3.08745e+03 6.8198e+02 45.7 1 0
OBS: 57863.434201 c NA 1.90546e+03 3.8071e+02 25.1 1 0
OBS: 57863.446683 c NA 6.51028e+02 3.0205e+02 25.2 1 0
OBS: 57863.459218 c NA 1.90195e+03 3.8700e+02 25.5 1 0
OBS: 57863.471788 c NA 1.07152e+03 3.5636e+02 25.8 1 0
OBS: 57863.483847 c NA 1.87932e+03 3.8101e+02 26.8 1 0
OBS: 57869.469301 o NA 3.43558e+03 7.8586e+02 36.6 1 0
OBS: 57871.390375 c NA 1.11481e+03 2.4063e+02 21.7 1 0
OBS: 57871.406141 c NA 1.39316e+03 2.5238e+02 21.7 1 0
OBS: 57871.421566 c NA 1.34276e+03 2.3103e+02 22.9 1 0
OBS: 57871.436813 c NA 8.08351e+02 2.1241e+02 23.9 1 0
OBS: 57871.453105 c NA 9.20450e+02 2.7122e+02 25.9 1 0
OBS: 57879.370263 o NA 3.83707e+03 7.2679e+02 56.0 1 0
OBS: 57879.386536 o NA 2.57276e+03 6.3188e+02 57.8 1 0
OBS: 57879.418046 o NA 1.71712e+03 6.3369e+02 62.2 1 0
OBS: 57879.433796 o NA 1.38676e+03 6.5292e+02 65.5 1 0
OBS: 57881.35363 o NA 2.77715e+03 1.5054e+03 57.8 1 0
OBS: 57882.346383 o NA 3.32660e+03 8.4003e+02 56.0 1 0
OBS: 57882.355603 o NA 3.83354e+03 1.0178e+03 58.9 1 0
OBS: 57882.368619 o NA 5.29176e+03 1.1878e+03 61.9 1 0
OBS: 57882.389972 o NA 2.29721e+03 1.0231e+03 64.9 1 0
OBS: 57886.332918 o NA 1.70294e+03 6.3340e+02 36.6 1 0
OBS: 57886.346232 o NA 1.05682e+03 5.7907e+02 37.3 1 0
OBS: 57886.361368 o NA 1.14921e+03 5.9151e+02 38.7 1 0
OBS: 57886.374897 o NA 2.47514e+03 7.0666e+02 40.2 1 0
OBS: 57887.3799 o NA 6.62522e+02 3.8557e+02 38.9 1 0
OBS: 57887.392951 o NA 1.50245e+03 4.4952e+02 40.2 1 0
OBS: 57887.406561 o NA 8.21864e+02 4.3246e+02 42.5 1 0
OBS: 57893.295498 o NA 6.24597e+02 2.7945e+02 22.8 1 0
OBS: 57895.335534 c NA 9.66496e+02 2.2927e+02 15.9 1 0
OBS: 57895.352394 c NA 1.28233e+03 2.7956e+02 16.9 1 0
OBS: 57895.385065 c NA 9.20450e+02 2.1964e+02 17.8 1 0
OBS: 57895.401872 c NA 2.50726e+03 3.1547e+02 19.0 1 0
OBS: 57897.319345 o NA 6.50429e+02 3.2444e+02 20.7 1 0
OBS: 57897.336317 o NA 1.35145e+03 3.8495e+02 21.8 1 0
OBS: 57902.271523 o NA 8.92894e+02 3.3417e+02 20.5 1 0
OBS: 57902.322353 o NA 9.31537e+02 3.4648e+02 20.8 1 0
OBS: 57903.313426 c NA 8.24898e+02 2.5157e+02 20.7 1 0
OBS: 57903.329269 c NA 6.36209e+02 2.5985e+02 20.9 1 0
OBS: 57903.362454 c NA 5.87219e+02 2.6807e+02 21.3 1 0
OBS: 57903.378819 c NA 8.21864e+02 2.6826e+02 20.5 1 0
OBS: 57906.252364 o NA 1.47639e+03 5.3450e+02 40.7 1 0
OBS: 57906.262908 o NA 1.80801e+03 4.0455e+02 33.4 1 0
OBS: 57907.303532 o NA 2.38561e+03 4.7664e+02 41.7 1 0
OBS: 57907.319298 o NA 1.02707e+03 5.2171e+02 43.1 1 0
OBS: 57907.335606 o NA 1.80468e+03 5.5269e+02 44.1 1 0
OBS: 57909.260197 o NA 2.03049e+03 6.3476e+02 42.1 1 0
OBS: 57909.290697 o NA 1.13658e+03 6.4227e+02 43.9 1 0
OBS: 57909.306583 o NA 1.81134e+03 7.4376e+02 45.1 1 0
OBS: 57910.279812 o NA 2.13796e+03 6.4517e+02 42.3 1 0
OBS: 57910.295194 o NA 1.32801e+03 6.2266e+02 43.7 1 0
OBS: 57910.31052 o NA 1.33783e+03 6.5108e+02 45.9 1 0
OBS: 57911.330166 o NA 1.93910e+03 6.2811e+02 56.8 1 0
OBS: 57914.27875 o NA 2.01002e+03 5.8441e+02 41.5 1 0
OBS: 57914.28421 o NA 1.62480e+03 6.0339e+02 42.1 1 0
OBS: 57914.305891 o NA 8.37915e+02 4.7982e+02 44.3 1 0
OBS: 57922.298159 o NA 2.41657e+03 1.3568e+03 45.9 1 0
OBS: 57926.273653 o NA 5.42001e+02 2.6658e+02 23.0 1 0
OBS: 57930.28459 o NA 4.65157e+02 2.7373e+02 25.8 1 0
OBS: 57930.292968 o NA 1.12720e+03 3.7141e+02 26.1 1 0
OBS: 57934.285899 o NA 1.01018e+03 4.1971e+02 33.6 1 0
OBS: 57940.251904 o NA 1.31583e+05 7.1272e+04 80.2 1 0
OBS: 57940.255851 o NA 2.28876e+03 1.1427e+03 59.2 1 0
OBS: 57940.261317 o NA 5.91017e+03 9.2592e+02 47.0 1 0
OBS: 57940.26982 o NA 1.12099e+03 5.6636e+02 45.5 1 0
OBS: 57940.271341 o NA 1.13449e+03 6.5762e+02 48.3 1 0
OBS: 57940.279402 o NA 3.17980e+03 6.4934e+02 46.3 1 0
OBS: 57948.252905 o NA 1.41775e+03 6.2342e+02 54.2 1 0
OBS: 57948.258818 o NA 2.62785e+03 5.5389e+02 37.5 1 0
OBS: 57948.264366 o NA 7.74819e+02 3.4627e+02 33.7 1 0
END_PHOTOMETRY:
