SURVEY: ATLAS
SNID: 2016yr
IACU: 2016yr
FILTERS: co
TYPE: 1
RA: 84.989583
DECL: -40.516194
PIXSIZE: 1.86
PEAKMJD: 57416.27000000002
REDSHIFT_HELIO: 0.037  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 37
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57370.460351 c NA 1.69356e+03 6.6649e+02 16.3 1 0
OBS: 57380.438652 o NA 8.68560e+03 2.1933e+03 55.5 1 0
OBS: 57404.363009 o NA 6.03115e+03 1.0423e+03 45.1 1 0
OBS: 57404.379337 o NA 4.58353e+03 8.6133e+02 42.1 1 0
OBS: 57404.396311 o NA 3.70851e+03 7.7897e+02 37.0 1 0
OBS: 57404.413297 o NA 5.51569e+03 7.9071e+02 38.5 1 0
OBS: 57404.415707 o NA 6.26325e+03 9.9581e+02 31.5 1 0
OBS: 57405.363079 o NA 7.99466e+03 1.1208e+03 46.1 1 0
OBS: 57405.379456 o NA 7.13181e+03 9.8854e+02 45.3 1 0
OBS: 57405.396391 o NA 7.80549e+03 1.0009e+03 40.9 1 0
OBS: 57405.41342 o NA 7.89223e+03 1.0814e+03 43.1 1 0
OBS: 57405.415828 o NA 9.91745e+03 1.2078e+03 36.8 1 0
OBS: 57406.371298 o NA 1.03848e+04 1.5946e+03 42.3 1 0
OBS: 57407.368637 o NA 1.37404e+04 1.4830e+03 42.5 1 0
OBS: 57410.353582 o NA 1.57326e+04 2.0174e+03 57.0 1 0
OBS: 57411.35384 o NA 2.80802e+04 2.9613e+03 60.3 1 0
OBS: 57412.352973 o NA 1.72346e+04 2.0010e+03 50.1 1 0
OBS: 57446.280146 o NA 9.56753e+03 7.6921e+02 35.6 1 0
OBS: 57446.296213 o NA 6.60085e+03 7.0699e+02 33.9 1 0
OBS: 57446.312224 o NA 7.92866e+03 8.4268e+02 33.7 1 0
OBS: 57446.328755 o NA 6.64967e+03 9.5327e+02 36.3 1 0
OBS: 57447.274121 o NA 8.04637e+03 8.4857e+02 34.0 1 0
OBS: 57447.29132 o NA 7.63484e+03 8.4280e+02 32.1 1 0
OBS: 57447.308032 o NA 7.21107e+03 8.5484e+02 31.5 1 0
OBS: 57447.324553 o NA 5.97585e+03 1.0191e+03 33.6 1 0
OBS: 57453.255245 c NA 3.54813e+03 5.2540e+02 20.0 1 0
OBS: 57453.272802 c NA 3.25987e+03 4.8782e+02 20.2 1 0
OBS: 57453.289605 c NA 3.13617e+03 4.7177e+02 20.5 1 0
OBS: 57453.306043 c NA 3.54813e+03 5.4483e+02 20.9 1 0
OBS: 57457.243336 c NA 3.76011e+03 7.2621e+02 23.9 1 0
OBS: 57457.259996 c NA 2.47286e+03 7.2543e+02 24.7 1 0
OBS: 57457.278703 c NA 2.39883e+03 9.2381e+02 29.8 1 0
OBS: 57461.233857 c NA 2.91608e+03 7.0604e+02 31.2 1 0
OBS: 57461.245186 c NA 2.45697e+03 6.4730e+02 28.7 1 0
OBS: 57461.278273 c NA 3.38844e+03 1.2623e+03 42.5 1 0
OBS: 57465.236474 o NA 2.54683e+03 1.1766e+03 54.0 1 0
OBS: 57465.267149 o NA 2.55388e+03 1.4734e+03 53.2 1 0
END_PHOTOMETRY:
