SURVEY: ATLAS
SNID: 2017coa
IACU: 2017coa
FILTERS: co
TYPE: 1
RA: 124.788355
DECL: -16.4956975
PIXSIZE: 1.86
PEAKMJD: 57859.29000000004
REDSHIFT_HELIO: 0.045  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 137
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57794.418509 o NA 4.39744e+03 2.3158e+03 48.8 1 0
OBS: 57794.421421 o NA 2.21208e+03 9.3564e+02 57.0 1 0
OBS: 57794.424611 o NA 1.32556e+03 7.6786e+02 57.0 1 0
OBS: 57798.424998 o NA 1.18796e+03 4.8066e+02 32.7 1 0
OBS: 57805.413222 o NA 8.87973e+02 4.9242e+02 23.4 1 0
OBS: 57807.394408 o NA 8.51138e+02 5.1229e+02 20.2 1 0
OBS: 57827.317427 o NA 1.71554e+03 6.8087e+02 30.8 1 0
OBS: 57827.330905 o NA 1.69044e+03 6.2875e+02 31.0 1 0
OBS: 57830.369484 o NA 7.07946e+02 3.3538e+02 27.8 1 0
OBS: 57831.350227 o NA 1.10662e+03 4.9286e+02 19.9 1 0
OBS: 57834.368167 c NA 1.89147e+03 4.1100e+02 21.4 1 0
OBS: 57834.377568 c NA 1.84332e+03 3.9121e+02 21.6 1 0
OBS: 57834.400496 c NA 1.60251e+03 4.4052e+02 21.8 1 0
OBS: 57834.416191 c NA 2.19786e+03 4.5043e+02 21.9 1 0
OBS: 57835.313776 o NA 3.51884e+03 5.8660e+02 21.3 1 0
OBS: 57835.338776 o NA 1.95524e+03 5.9505e+02 21.4 1 0
OBS: 57838.348673 c NA 5.30152e+03 4.5310e+02 20.4 1 0
OBS: 57838.366083 c NA 5.03965e+03 4.0518e+02 20.7 1 0
OBS: 57838.379236 c NA 4.62594e+03 4.2255e+02 20.6 1 0
OBS: 57838.397626 c NA 4.28154e+03 4.4447e+02 20.7 1 0
OBS: 57838.40283 c NA 4.66874e+03 3.9508e+02 20.8 1 0
OBS: 57839.313088 o NA 4.42181e+03 6.5824e+02 22.8 1 0
OBS: 57839.326798 o NA 6.77954e+03 6.3060e+02 21.6 1 0
OBS: 57839.340261 o NA 5.83445e+03 5.9121e+02 21.4 1 0
OBS: 57840.29144 o NA 5.60273e+03 6.1389e+02 20.6 1 0
OBS: 57840.306525 o NA 5.97035e+03 6.6884e+02 21.0 1 0
OBS: 57840.320178 o NA 5.89386e+03 6.8432e+02 20.8 1 0
OBS: 57840.332867 o NA 8.18842e+03 7.1361e+02 21.3 1 0
OBS: 57842.327843 c NA 8.18088e+03 9.3652e+02 20.8 1 0
OBS: 57842.345704 c NA 8.48790e+03 4.9324e+02 20.2 1 0
OBS: 57842.34882 c NA 8.97842e+03 5.4507e+02 20.1 1 0
OBS: 57842.357748 c NA 1.01111e+04 7.0958e+02 20.8 1 0
OBS: 57842.358271 c NA 9.47109e+03 5.5858e+02 20.2 1 0
OBS: 57842.367735 c NA 8.18088e+03 5.0373e+02 20.4 1 0
OBS: 57842.37512 c NA 9.75439e+03 5.9218e+02 21.1 1 0
OBS: 57842.377201 c NA 1.02518e+04 7.0187e+02 20.2 1 0
OBS: 57842.37825 c NA 9.17910e+03 4.9349e+02 20.5 1 0
OBS: 57842.381382 c NA 8.00940e+03 4.9317e+02 20.5 1 0
OBS: 57842.382931 c NA 7.34514e+03 5.4058e+02 20.1 1 0
OBS: 57842.385003 c NA 9.54113e+03 7.8323e+02 21.2 1 0
OBS: 57842.397689 c NA 9.22147e+03 5.3586e+02 21.5 1 0
