SURVEY: ATLAS
SNID: 2016W
IACU: 2016W
FILTERS: co
TYPE: 1
RA: 37.665375
DECL: 42.235806
PIXSIZE: 1.86
PEAKMJD: 57407.47245369991
REDSHIFT_HELIO: 0.0192  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 75
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57364.321178 o NA 9.07821e+02 4.1984e+02 23.2 1 0
OBS: 57364.331036 o NA 1.10969e+03 4.4103e+02 22.6 1 0
OBS: 57364.377479 o NA 1.82306e+03 4.8153e+02 22.3 1 0
OBS: 57365.346231 o NA 1.26824e+03 4.6212e+02 20.9 1 0
OBS: 57365.37736 o NA 1.73780e+03 4.8697e+02 21.0 1 0
OBS: 57365.400978 o NA 9.17065e+02 4.2093e+02 20.8 1 0
OBS: 57384.306667 o NA 1.95884e+03 6.6703e+02 30.2 1 0
OBS: 57384.323036 o NA 3.19448e+03 6.2881e+02 30.9 1 0
OBS: 57384.339538 o NA 2.57988e+03 6.9537e+02 31.3 1 0
OBS: 57384.36573 o NA 3.18860e+03 7.0432e+02 32.7 1 0
OBS: 57385.294907 o NA 1.52616e+03 5.5699e+02 22.1 1 0
OBS: 57385.311161 o NA 1.75388e+03 6.0995e+02 25.5 1 0
OBS: 57385.3278 o NA 2.39662e+03 6.9682e+02 28.1 1 0
OBS: 57385.341474 o NA 2.96756e+03 7.3090e+02 29.6 1 0
OBS: 57395.299234 c NA 1.16627e+03 3.4668e+02 15.6 1 0
OBS: 57395.315229 c NA 1.28944e+03 3.5790e+02 15.6 1 0
OBS: 57395.348321 c NA 7.47481e+02 3.1656e+02 15.5 1 0
OBS: 57409.243987 o NA 2.15774e+04 1.0847e+03 41.7 1 0
OBS: 57409.260535 o NA 2.15576e+04 1.1214e+03 41.7 1 0
OBS: 57409.283751 o NA 2.28665e+04 1.0894e+03 42.3 1 0
OBS: 57409.293529 o NA 2.28876e+04 1.0904e+03 42.9 1 0
OBS: 57413.209729 o NA 3.77398e+04 1.3986e+03 50.8 1 0
OBS: 57413.232391 o NA 3.59087e+04 8.1738e+02 24.0 1 0
OBS: 57413.258233 o NA 3.76357e+04 9.9194e+02 30.6 1 0
OBS: 57414.22559 o NA 3.79490e+04 8.9796e+02 24.2 1 0
OBS: 57414.239717 o NA 3.93369e+04 8.2454e+02 23.6 1 0
OBS: 57414.25658 o NA 3.98841e+04 8.7196e+02 22.9 1 0
OBS: 57414.272509 o NA 3.84415e+04 8.0577e+02 22.8 1 0
OBS: 57418.218781 o NA 3.91562e+04 8.2075e+02 27.3 1 0
OBS: 57418.230589 o NA 3.92645e+04 7.8760e+02 22.9 1 0
OBS: 57418.245426 o NA 4.25402e+04 7.3796e+02 23.3 1 0
OBS: 57418.26412 o NA 4.12667e+04 7.1587e+02 23.9 1 0
OBS: 57419.215062 o NA 4.36114e+04 1.2666e+03 39.1 1 0
OBS: 57419.22703 o NA 4.17638e+04 9.5066e+02 25.2 1 0
OBS: 57419.237484 o NA 4.29339e+04 8.9994e+02 24.5 1 0
OBS: 57419.257369 o NA 4.41367e+04 8.8533e+02 24.2 1 0
OBS: 57424.231449 c NA 3.73250e+04 6.1370e+02 18.0 1 0
OBS: 57424.244993 c NA 3.86901e+04 5.6598e+02 17.4 1 0
OBS: 57424.261617 c NA 3.91562e+04 6.0832e+02 16.7 1 0
OBS: 57424.285659 c NA 3.92283e+04 6.0944e+02 16.4 1 0
OBS: 57431.260272 c NA 2.37684e+04 6.6904e+02 21.6 1 0
OBS: 57440.216124 o NA 1.67958e+04 2.3414e+03 89.9 1 0
OBS: 57440.221025 o NA 2.23872e+04 1.5135e+03 57.3 1 0
OBS: 57440.232029 o NA 2.02116e+04 1.1745e+03 46.8 1 0
OBS: 57440.243058 o NA 2.17771e+04 1.2087e+03 48.1 1 0
OBS: 57441.215977 o NA 1.88973e+04 2.2708e+03 92.5 1 0
OBS: 57441.220095 o NA 2.13010e+04 1.4949e+03 60.5 1 0
OBS: 57441.227972 o NA 2.20394e+04 1.0307e+03 45.3 1 0
OBS: 57441.242487 o NA 2.19989e+04 1.4115e+03 46.3 1 0
OBS: 57449.225382 c NA 6.72357e+03 7.6969e+02 31.8 1 0
OBS: 57449.237001 c NA 8.32530e+03 6.1272e+02 19.8 1 0
OBS: 57449.250228 c NA 7.64892e+03 5.9549e+02 19.2 1 0
OBS: 57449.267213 c NA 9.29822e+03 5.8056e+02 19.1 1 0
OBS: 57454.224088 c NA 5.91562e+03 1.1469e+03 43.3 1 0
OBS: 57454.231975 c NA 6.39146e+03 7.0031e+02 22.8 1 0
OBS: 57454.246222 c NA 6.62522e+03 6.2730e+02 19.1 1 0
OBS: 57454.263285 c NA 6.75461e+03 5.6019e+02 19.8 1 0
OBS: 57458.224015 c NA 3.83707e+03 1.2643e+03 49.7 1 0
OBS: 57458.230972 c NA 6.24022e+03 8.1022e+02 26.7 1 0
OBS: 57458.244149 c NA 6.70502e+03 7.2366e+02 21.3 1 0
OBS: 57458.259779 c NA 5.82908e+03 8.2182e+02 21.8 1 0
OBS: 57597.593925 o NA 1.25777e+03 5.1782e+02 24.3 1 0
OBS: 57597.605857 o NA 1.39701e+03 4.9834e+02 25.8 1 0
OBS: 57598.577699 o NA 2.73149e+03 5.5979e+02 21.1 1 0
OBS: 57598.589628 o NA 2.11057e+03 5.3876e+02 21.5 1 0
OBS: 57598.601479 o NA 9.24698e+02 4.6592e+02 22.2 1 0
OBS: 57598.613343 o NA 3.17980e+03 5.5921e+02 22.5 1 0
OBS: 57598.62482 o NA 1.95884e+03 6.6107e+02 33.9 1 0
OBS: 57605.574045 c NA 1.13136e+03 3.6576e+02 14.6 1 0
OBS: 57605.58543 c NA 2.16371e+03 3.0848e+02 14.4 1 0
OBS: 57605.610275 c NA 8.24898e+02 3.1251e+02 14.3 1 0
OBS: 57609.57776 c NA 9.17065e+02 3.5885e+02 14.1 1 0
OBS: 57609.59008 c NA 7.00164e+02 3.1433e+02 14.1 1 0
OBS: 57609.602476 c NA 9.39291e+02 3.1928e+02 13.9 1 0
OBS: 57609.615049 c NA 9.98160e+02 3.3258e+02 14.1 1 0
END_PHOTOMETRY:
