SURVEY: ATLAS
SNID: 2017cie
IACU: 2017cie
FILTERS: co
TYPE: 1
RA: 304.265917
DECL: -8.062789
PIXSIZE: 1.86
PEAKMJD: 57857.266990699805
REDSHIFT_HELIO: 0.08  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 55
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57783.383377 c NA 9.29822e+02 3.5279e+02 16.1 1 0
OBS: 57787.335923 c NA 1.58489e+03 5.1140e+02 22.6 1 0
OBS: 57795.351054 o NA 2.05305e+04 8.0337e+03 64.9 1 0
OBS: 57799.287692 o NA 1.30137e+03 4.3918e+02 19.2 1 0
OBS: 57799.30014 o NA 7.35868e+02 3.6262e+02 19.3 1 0
OBS: 57799.313356 o NA 1.65653e+04 6.3324e+03 19.2 1 0
OBS: 57804.22749 o NA 1.24738e+03 6.6982e+02 26.5 1 0
OBS: 57804.256256 o NA 9.62942e+02 5.6041e+02 24.1 1 0
OBS: 57806.217544 o NA 1.27761e+04 5.0848e+03 74.1 1 0
OBS: 57806.224777 o NA 6.71738e+03 1.5030e+03 32.1 1 0
OBS: 57819.248137 o NA 1.08743e+03 6.1318e+02 39.8 1 0
OBS: 57823.255045 o NA 1.49279e+03 8.9245e+02 49.2 1 0
OBS: 57823.269444 o NA 1.69512e+03 9.2882e+02 50.6 1 0
OBS: 57823.282604 o NA 2.43893e+03 1.0015e+03 51.8 1 0
OBS: 57827.252177 o NA 4.11150e+03 6.2170e+02 35.0 1 0
OBS: 57827.26668 o NA 4.07005e+03 6.2179e+02 34.8 1 0
OBS: 57827.280364 o NA 5.99791e+03 7.4500e+02 43.7 1 0
OBS: 57831.236656 o NA 5.85059e+03 6.6020e+02 39.6 1 0
OBS: 57831.260113 o NA 4.52898e+03 6.2416e+02 37.0 1 0
OBS: 57831.274286 o NA 6.47441e+03 6.5069e+02 37.3 1 0
OBS: 57831.286327 o NA 3.78443e+03 6.5114e+02 37.7 1 0
OBS: 57835.264204 c NA 7.61377e+03 5.9276e+02 26.5 1 0
OBS: 57835.276632 c NA 6.20583e+03 5.9794e+02 26.2 1 0
OBS: 57835.290767 c NA 6.18301e+03 5.5960e+02 26.8 1 0
OBS: 57839.229867 c NA 4.83949e+03 1.1276e+03 46.6 1 0
OBS: 57839.234606 c NA 5.24324e+03 6.5971e+02 33.7 1 0
OBS: 57839.235124 c NA 6.18301e+03 6.7747e+02 31.0 1 0
OBS: 57839.243493 c NA 5.92107e+03 6.1955e+02 27.0 1 0
OBS: 57839.244011 c NA 5.54115e+03 5.5690e+02 25.7 1 0
OBS: 57839.255547 c NA 4.39744e+03 6.4080e+02 27.4 1 0
OBS: 57839.256075 c NA 5.52077e+03 5.7767e+02 26.1 1 0
OBS: 57839.269789 c NA 2.55153e+03 5.6360e+02 28.3 1 0
OBS: 57839.270306 c NA 5.27716e+03 5.7389e+02 26.7 1 0
OBS: 57843.232486 c NA 3.22404e+03 1.1270e+03 53.2 1 0
OBS: 57843.237203 c NA 5.59242e+03 7.5738e+02 37.5 1 0
OBS: 57843.245021 c NA 2.73401e+03 6.6768e+02 31.9 1 0
OBS: 57843.255993 c NA 4.14572e+03 6.6876e+02 32.5 1 0
OBS: 57970.622692 o NA 1.94089e+03 5.8320e+02 31.3 1 0
OBS: 57970.632503 o NA 5.14280e+03 2.3554e+03 106.2 1 0
OBS: 58001.616859 o NA 1.01205e+03 4.8772e+02 38.9 1 0
OBS: 58001.625785 o NA 1.03562e+03 4.5752e+02 37.3 1 0
OBS: 58002.525338 o NA 1.47231e+03 7.1234e+02 67.0 1 0
OBS: 58007.626791 o NA 1.71712e+03 7.2902e+02 44.3 1 0
OBS: 58007.632304 o NA 1.01953e+03 5.0430e+02 39.3 1 0
OBS: 58011.60062 o NA 9.15377e+02 3.0724e+02 24.3 1 0
OBS: 58011.608417 o NA 1.11276e+03 3.3077e+02 23.9 1 0
OBS: 58011.624069 o NA 6.40324e+02 2.7456e+02 24.8 1 0
OBS: 58013.601155 c NA 5.03037e+02 1.9628e+02 15.1 1 0
OBS: 58013.607562 c NA 4.69894e+02 1.8857e+02 15.2 1 0
OBS: 58015.592043 o NA 1.85353e+03 3.8798e+02 24.3 1 0
OBS: 58015.599884 o NA 1.01578e+03 3.4651e+02 24.1 1 0
OBS: 58023.573905 o NA 9.84464e+02 3.0526e+02 23.3 1 0
OBS: 58023.581711 o NA 1.88452e+03 3.3997e+02 22.5 1 0
OBS: 58023.589527 o NA 1.38293e+03 2.9048e+02 22.3 1 0
OBS: 58031.498599 o NA 2.82618e+03 1.3251e+03 55.0 1 0
END_PHOTOMETRY:
