SURVEY: ATLAS
SNID: 2016ut
IACU: 2016ut
FILTERS: co
TYPE: 1
RA: 174.150719827
DECL: -3.0773045964
PIXSIZE: 1.86
PEAKMJD: 57405.5124884001
REDSHIFT_HELIO: 0.099  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 63
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57399.565672 c NA 4.66874e+02 2.4587e+02 15.3 1 0
OBS: 57399.632436 c NA 1.02612e+03 3.2918e+02 15.8 1 0
OBS: 57408.579193 o NA 2.36810e+03 7.1309e+02 33.9 1 0
OBS: 57408.592862 o NA 1.93910e+03 6.1232e+02 33.1 1 0
OBS: 57408.594669 o NA 1.11276e+03 5.7918e+02 32.8 1 0
OBS: 57408.616439 o NA 3.63747e+03 6.4796e+02 28.7 1 0
OBS: 57408.622739 o NA 9.84464e+02 4.5187e+02 26.3 1 0
OBS: 57421.66249 c NA 1.12099e+03 4.2852e+02 21.2 1 0
OBS: 57421.66981 c NA 2.01002e+03 6.7711e+02 32.4 1 0
OBS: 57422.662585 c NA 1.29778e+03 4.4271e+02 20.4 1 0
OBS: 57422.66927 c NA 1.62480e+03 6.4124e+02 31.2 1 0
OBS: 57428.620422 c NA 8.63774e+02 4.9326e+02 14.9 1 0
OBS: 57428.635122 c NA 5.48530e+02 2.6513e+02 15.2 1 0
OBS: 57428.653498 c NA 1.02612e+03 3.7868e+02 15.9 1 0
OBS: 57428.658416 c NA 9.11171e+02 3.5859e+02 17.4 1 0
OBS: 57428.668195 c NA 2.10669e+03 6.9675e+02 32.7 1 0
