SURVEY: ATLAS
SNID: 2016ns
IACU: 2016ns
FILTERS: co
TYPE: 1
RA: 160.518780196
DECL: -0.155163955678
PIXSIZE: 1.86
PEAKMJD: 57399.53143520001
REDSHIFT_HELIO: 0.0279  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 44
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57399.540096 c NA 6.38557e+02 3.0712e+02 15.1 1 0
OBS: 57400.593866 c NA 6.24597e+02 3.3699e+02 13.9 1 0
OBS: 57401.595662 c NA 9.02818e+02 3.8664e+02 14.9 1 0
OBS: 57421.660672 c NA 6.26325e+02 3.6475e+02 21.8 1 0
OBS: 57422.625556 c NA 7.55788e+02 3.3853e+02 17.9 1 0
OBS: 57428.590983 c NA 6.62522e+02 2.8338e+02 14.7 1 0
OBS: 57428.655351 c NA 7.65597e+02 3.4254e+02 17.8 1 0
OBS: 57436.32515 c NA 1.58782e+03 8.8636e+02 43.1 1 0
OBS: 57445.496113 o NA 1.17706e+03 5.2903e+02 32.7 1 0
OBS: 57445.518432 o NA 1.38803e+03 5.4625e+02 33.4 1 0
OBS: 57452.486429 c NA 6.57658e+02 3.1694e+02 14.7 1 0
OBS: 57460.45807 c NA 8.12831e+02 4.0881e+02 16.0 1 0
OBS: 57460.530873 c NA 8.52707e+02 3.3558e+02 17.9 1 0
OBS: 57464.437385 o NA 1.71238e+03 8.0539e+02 28.7 1 0
OBS: 57464.465831 o NA 8.09096e+02 4.5461e+02 29.1 1 0
OBS: 57464.510655 o NA 1.34153e+03 5.0130e+02 27.7 1 0
OBS: 57472.465975 o NA 2.91608e+03 1.4983e+03 63.4 1 0
OBS: 57476.439391 o NA 1.08643e+03 5.0029e+02 26.1 1 0
OBS: 57490.374506 c NA 5.58213e+02 3.0353e+02 17.8 1 0
OBS: 57490.412274 c NA 6.54034e+02 3.1456e+02 15.4 1 0
OBS: 57491.390391 c NA 6.57658e+02 3.8096e+02 21.9 1 0
OBS: 57494.363235 o NA 1.63832e+03 8.6990e+02 43.1 1 0
OBS: 57494.37732 o NA 1.28944e+03 7.4793e+02 44.3 1 0
OBS: 57494.380218 o NA 2.51420e+05 7.9866e+04 57.5 1 0
OBS: 57497.420743 o NA 3.32966e+05 1.3834e+05 70.5 1 0
OBS: 57499.420133 o NA 3.40408e+03 1.6486e+03 64.6 1 0
OBS: 57499.432516 o NA 3.00608e+05 1.0255e+05 67.3 1 0
OBS: 57500.446551 o NA 3.72563e+05 1.2230e+05 72.8 1 0
OBS: 57505.373402 o NA 1.27409e+03 5.1761e+02 25.9 1 0
OBS: 57505.381755 o NA 1.52616e+03 8.4067e+02 28.2 1 0
OBS: 57505.397728 o NA 3.94821e+03 1.2887e+03 30.6 1 0
OBS: 57505.405358 o NA 1.28469e+03 5.8518e+02 31.2 1 0
OBS: 57505.413614 o NA 1.43483e+03 7.8917e+02 33.3 1 0
OBS: 57505.421172 o NA 2.30144e+03 6.8411e+02 34.0 1 0
OBS: 57506.395925 o NA 1.97697e+03 7.5910e+02 25.8 1 0
OBS: 57507.352701 c NA 4.40555e+02 2.4736e+02 15.7 1 0
OBS: 57509.387491 c NA 1.03181e+03 4.9180e+02 18.5 1 0
OBS: 57509.402741 c NA 2.41435e+03 5.8119e+02 18.8 1 0
OBS: 57511.343589 c NA 6.52830e+02 3.2261e+02 16.8 1 0
OBS: 57538.262365 c NA 5.84521e+02 3.5182e+02 18.1 1 0
OBS: 57538.28447 c NA 7.50931e+02 3.8483e+02 17.8 1 0
OBS: 57540.263222 c NA 5.79162e+02 3.2936e+02 16.7 1 0
OBS: 57544.265888 c NA 1.49968e+03 7.1698e+02 26.2 1 0
OBS: 57555.271388 o NA 3.80890e+03 1.5764e+03 58.9 1 0
END_PHOTOMETRY:
