SURVEY: ATLAS
SNID: 2017bj
IACU: 2017bj
FILTERS: co
TYPE: 1
RA: 162.644333313
DECL: 30.4252053465
PIXSIZE: 1.86
PEAKMJD: 57805.38499999978
REDSHIFT_HELIO: 0.116  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 107
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57710.532768 o NA 1.02518e+03 5.4523e+02 37.2 1 0
OBS: 57746.470496 c NA 3.96643e+02 2.3145e+02 13.6 1 0
OBS: 57750.484239 c NA 7.67008e+02 3.0908e+02 13.9 1 0
OBS: 57758.374323 c NA 1.50661e+03 4.1818e+02 21.5 1 0
OBS: 57758.393336 c NA 1.76360e+03 3.9964e+02 20.0 1 0
OBS: 57758.393828 c NA 8.61390e+02 3.6388e+02 19.9 1 0
OBS: 57758.413459 c NA 1.05487e+03 3.2977e+02 16.8 1 0
OBS: 57758.423723 c NA 1.08543e+03 3.1983e+02 14.6 1 0
OBS: 57758.427715 c NA 7.93597e+02 2.9517e+02 14.3 1 0
OBS: 57758.438403 c NA 8.15080e+02 3.1065e+02 13.9 1 0
OBS: 57758.43992 c NA 1.26940e+03 3.0558e+02 13.9 1 0
OBS: 57759.623015 o NA 1.74743e+03 4.2065e+02 20.9 1 0
OBS: 57759.63727 o NA 3.07044e+03 4.7387e+02 20.8 1 0
OBS: 57759.653007 o NA 1.14499e+03 4.4932e+02 22.2 1 0
OBS: 57759.666201 o NA 2.02302e+03 5.3297e+02 28.7 1 0
OBS: 57762.439841 o NA 1.72504e+03 6.9986e+02 37.0 1 0
OBS: 57762.451435 o NA 3.85834e+03 8.4672e+02 36.6 1 0
OBS: 57762.454227 o NA 3.54813e+03 8.5164e+02 36.5 1 0
OBS: 57762.468412 o NA 3.62744e+03 8.6050e+02 35.8 1 0
