SURVEY: ATLAS
SNID: 2017bem
IACU: 2017bem
FILTERS: co
TYPE: 1
RA: 155.31617052
DECL: 23.6481344235
PIXSIZE: 1.86
PEAKMJD: 57802.30399309984
REDSHIFT_HELIO: 0.14  +- 0.000
HOSTGAL_OBJID: -9
HOSTGAL_PHOTOZ: -9
HOSTGAL_SPECZ: -9
HOSTGAL_SNSEP: -9
HOSTGAL_LOGMASS: -9
HOSTGAL_MAG: -9
HOSTGAL_SB_FLUXCAL: -9
# ================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 28
NVAR: 8
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR SKYSIG GAIN PHOTFLAG
OBS: 57765.330173 o NA 4.07005e+03 1.6557e+03 50.6 1 0
OBS: 57769.305059 o NA 1.57471e+03 6.3369e+02 20.8 1 0
OBS: 57781.310982 c NA 7.97995e+02 4.2543e+02 16.7 1 0
OBS: 57793.241229 o NA 1.99710e+03 8.4365e+02 40.9 1 0
OBS: 57797.234051 o NA 2.90001e+03 9.1757e+02 25.5 1 0
OBS: 57797.249837 o NA 2.53279e+03 9.4059e+02 25.8 1 0
OBS: 57797.257174 o NA 1.62780e+03 8.1646e+02 28.2 1 0
OBS: 57797.276572 o NA 2.01930e+03 7.0830e+02 37.8 1 0
OBS: 57801.224212 o NA 4.76870e+03 6.8739e+02 31.5 1 0
OBS: 57801.248498 o NA 3.06196e+03 5.5239e+02 24.5 1 0
OBS: 57801.26096 o NA 1.54882e+03 5.0746e+02 24.8 1 0
OBS: 57801.273342 o NA 4.18794e+03 5.5046e+02 25.1 1 0
OBS: 57801.287196 o NA 1.72346e+03 5.0671e+02 25.8 1 0
OBS: 57805.240776 c NA 4.72933e+03 4.3595e+02 19.1 1 0
OBS: 57805.251266 c NA 5.65979e+03 4.4063e+02 19.0 1 0
OBS: 57805.263314 c NA 6.30376e+03 4.5317e+02 19.3 1 0
OBS: 57805.274823 c NA 4.89328e+03 4.4697e+02 19.7 1 0
OBS: 57805.285994 c NA 5.68068e+03 5.2364e+02 20.2 1 0
OBS: 57809.259472 c NA 2.27196e+06 9.8252e+05 295.1 1 0
OBS: 57973.609378 o NA 1.80136e+03 8.8598e+02 67.0 1 0
OBS: 57979.633894 o NA 5.63378e+02 3.3909e+02 53.0 1 0
OBS: 57981.62384 o NA 4.90230e+02 2.7206e+02 23.0 1 0
OBS: 57985.597573 o NA 5.06291e+02 1.9981e+02 16.8 1 0
OBS: 57985.628133 o NA 4.44631e+02 2.3280e+02 20.4 1 0
OBS: 57993.619529 o NA 3.59418e+02 2.1447e+02 20.8 1 0
OBS: 57997.586605 o NA 1.10969e+03 2.6324e+02 20.0 1 0
OBS: 58005.537317 o NA 1.11071e+03 5.6821e+02 42.5 1 0
OBS: 58009.53443 o NA 7.95793e+02 2.6953e+02 21.8 1 0
END_PHOTOMETRY:
